orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
A-926,all,27,17,1324,4326,15,50760,0,0,0,0,0,A,5,Sox9+/Id2+ epithelial cell,46,17,2,2,2_3,Vein
A-927,all,31,21,1274,5186,6,25268,0,0,0,0,0,A,4,Inflammatory monocyte,38,22,2,2,2_2,InflamMac
A-928,all,44,29,1293,4420,28,41997,0,0,0,0,0,A,11,Capillary 2 cell,47,30,2,2,2_1,Capillary
A-930,all,71,23,1929,4985,12,62557,0,0,0,0,0,A,40,Alveolar type 2 cell,52,23,1,1,1_1,AT2
A-932,all,43,25,1441,4763,11,46954,0,0,0,0,0,A,6,Proliferative mesenchymal progenitor cell,45,26,3,3,3_1,SMC
A-933,all,47,24,967,4468,14,56215,0,0,0,0,0,A,11,Alveolar fibroblast 1,49,25,3,3,3_1,SMC
A-936,all,43,23,1388,4373,26,46447,0,0,0,0,0,A,5,Alveolar fibroblast 1,47,24,3,3,3_1,SMC
A-938,all,165,60,448,4142,14,118190,0,0,0,0,0,A,30,Interstitial macrophage,50,31,8,8,8_3,InterstitialMac
A-939,all,77,35,952,4261,32,70202,0,0,0,0,0,A,7,Alveolar type 1 cell,57,35,6,6,6,AT1
A-942,all,102,32,744,4105,28,118953,0,0,0,0,0,A,8,Natural killer cell,56,25,2,2,2_5,DC
A-943,all,108,39,1752,5349,32,82343,0,0,0,0,0,A,3,B cell,50,29,2,2,2_2,InflamMac
A-944,all,83,35,800,3972,20,79644,0,0,0,0,0,A,25,Sox9+/Id2+ epithelial cell,58,34,2,2,2_1,Capillary
A-945,all,80,43,1249,4711,12,57864,0,0,0,0,0,A,2,Natural killer cell,58,44,2,2,2_2,InflamMac
A-947,all,23,18,1293,4380,33,31925,0,0,0,0,0,A,4,Pericyte,43,18,5,5,5_3,Pericyte
A-948,all,64,33,1081,5131,25,71622,0,0,0,0,0,A,5,Sox9+/Id2+ epithelial cell,58,34,1,1,1_6_2,Neutrophil
A-950,all,74,34,1030,5440,34,53461,0,0,0,0,0,A,7,B cell,57,36,2,2,2_5,DC
A-951,all,83,49,1909,4704,24,73013,0,0,0,0,0,A,8,Capillary 1 cell,65,49,2,2,2_3,Vein
A-952,all,133,44,662,4336,16,70936,0,0,0,0,0,A,78,Alveolar type 2 cell,43,20,1,1,1_3,AT2
A-953,all,57,26,1229,5064,19,85096,0,0,0,0,0,A,12,Pericyte,54,26,5,5,5_3,Pericyte
A-955,all,55,18,573,3997,34,50947,0,0,0,0,0,A,34,Alveolar type 2 cell,51,18,1,1,1_3,AT2
A-956,all,70,32,1227,4256,16,56325,0,0,0,0,0,A,6,B cell,54,33,2,2,2_2,InflamMac
A-958,all,30,11,1832,4543,24,69757,0,0,0,0,0,A,3,Natural killer cell,40,11,7,7,7_3,Tcell (CD8)
A-959,all,36,18,1827,5522,31,34334,0,0,0,0,0,A,3,Neutrophil,42,18,1,1,1_6_2,Neutrophil
A-960,all,73,38,1211,4924,27,73263,0,0,0,0,0,A,4,CD8+ T cell,52,39,2,2,2_2,InflamMac
A-961,all,21,11,1747,4850,22,21222,0,0,0,0,0,A,12,Alveolar type 2 cell,44,12,2,2,2_1,Capillary
A-965,all,53,35,656,4241,18,46756,0,0,0,0,0,A,5,Endothelial progenitor cell,53,35,2,2,2_3,Vein
A-966,all,115,38,1074,5084,22,76752,0,0,0,0,0,A,53,Alveolar type 2 cell,43,16,1,1,1_1,AT2
A-969,all,46,27,1788,4551,28,36591,0,0,0,0,0,A,2,Natural killer cell,48,28,2,2,2_2,InflamMac
A-972,all,51,30,1420,4393,28,57670,0,0,0,0,0,A,8,Neutrophil,52,31,2,2,2_2,InflamMac
A-973,all,48,22,864,4663,28,46535,0,0,0,0,0,A,3,Sox9+/Id2+ epithelial cell,49,23,1,1,1_6_2,Neutrophil
A-975,all,97,30,1120,5091,21,124943,0,0,0,0,0,A,34,Alveolar type 2 cell,58,28,2,2,2_2,InflamMac
A-977,all,57,29,1741,4971,27,55973,0,0,0,0,0,A,6,Pericyte,57,31,2,2,2_5,DC
A-978,all,52,33,709,4358,19,75231,0,0,0,0,0,A,22,B cell,52,33,9,9,9,Bcell
A-979,all,46,31,675,3920,32,46039,0,0,0,0,0,A,6,Proliferative mesenchymal progenitor cell,46,31,3,3,3_3,AdventitialFib
A-981,all,167,60,840,4254,24,127129,0,0,0,0,0,A,10,Alveolar type 1 cell,49,27,6,6,6,AT1
A-983,all,52,30,1769,4660,30,50515,0,0,0,0,0,A,6,B cell,52,31,2,2,2_2,InflamMac
A-984,all,21,11,1073,4624,6,26016,0,0,0,0,0,A,10,Sox9+/Id2+ epithelial cell,42,11,1,1,1_1,AT2
A-985,all,28,19,1450,4403,31,44562,0,0,0,0,0,A,5,Alveolar type 2 cell,40,20,2,2,2_2,InflamMac
A-986,all,26,18,1110,4212,27,40096,0,0,0,0,0,A,2,Alveolar type 1 cell,45,18,6,6,6,AT1
A-987,all,62,32,756,4182,26,94647,0,0,0,0,0,A,6,Ciliated cell,56,33,2,2,2_2,InflamMac
A-989,all,125,53,674,4838,18,86315,0,0,0,0,0,A,20,Inflammatory monocyte,45,26,3,3,3_1,SMC
A-990,all,153,59,1123,4829,18,104074,0,0,0,0,0,A,15,Alveolar macrophage,49,35,8,8,8_1,AlveolarMac
A-991,all,31,18,314,4201,21,41475,0,0,0,0,0,A,4,Sox9+/Id2+ epithelial cell,42,18,3,3,3_4,AdventitialFib
A-992,all,69,35,1286,4645,12,41559,0,0,0,0,0,A,2,Alveolar type 1 cell,54,35,1,1,1_3,AT2
A-993,all,120,49,737,4873,10,88892,0,0,0,0,0,A,8,Alveolar fibroblast 1,44,24,1,1,1_5_2,AlveolarFib
A-995,all,175,45,1634,4549,28,88528,0,0,0,0,0,A,126,Alveolar type 2 cell,43,10,1,1,1_1,AT2
A-997,all,13,8,692,5109,15,22440,0,0,0,0,0,A,4,Capillary 2 cell,32,8,2,2,2_6,pDC
A-998,all,105,42,1020,5180,13,59677,0,0,0,0,0,A,5,Mesothelial cell,56,32,3,3,3_3,AdventitialFib
A-999,all,60,30,1253,4550,28,47421,0,0,0,0,0,A,4,Capillary 1 cell,53,31,2,2,2_1,Capillary
A-1001,all,49,28,1716,4842,7,38709,51,0,51,0,1,A,4,B cell,49,28,4,4,4_1_3,ClubEpi
A-1002,all,109,40,1687,4714,26,61606,0,0,0,0,0,A,43,Alveolar type 2 cell,55,28,1,1,1_3,AT2
A-1003,all,12,4,1223,5109,40,9886,0,0,0,0,0,A,10,Alveolar type 2 cell,37,4,1,1,1_1,AT2
A-1004,all,41,21,861,4573,18,61686,0,0,0,0,0,A,7,Pericyte,44,21,5,5,5_1,Pericyte
A-1006,all,65,31,840,4334,31,58041,0,0,0,0,0,A,29,Pericyte,55,31,5,5,5_1,Pericyte
A-1007,all,133,33,1782,4874,29,84024,0,0,0,0,0,A,70,Alveolar type 2 cell,48,19,1,1,1_1,AT2
A-1009,all,56,29,1026,4400,28,42862,0,0,0,0,0,A,7,Alveolar type 2 cell,55,30,1,1,1_5_2,AlveolarFib
A-1011,all,87,42,879,3842,21,97113,0,0,0,0,0,A,35,Neutrophil,58,41,2,2,2_6,pDC
A-1013,all,44,25,1281,4910,27,32203,0,0,0,0,0,A,2,Natural killer cell,47,26,2,2,2_2,InflamMac
A-1018,all,48,30,1048,5112,21,29188,0,0,0,0,0,A,9,Alveolar type 2 cell,48,30,2,2,2_2,InflamMac
A-1020,all,45,28,1183,4912,33,38099,0,0,0,0,0,A,6,Sox9+/Id2+ epithelial cell,47,29,1,1,1_4_1,AlveolarFib
A-1022,all,169,66,1059,5247,18,108269,0,0,0,0,0,A,21,AT1/AT2,49,35,3,3,3_1,SMC
A-1023,all,67,25,1193,4170,10,36145,0,0,0,0,0,A,39,Alveolar type 2 cell,56,25,1,1,1_1,AT2
A-1024,all,13,8,597,3860,10,21092,126,0,126,0,1,A,6,Alveolar type 1 cell,34,8,6,6,6,AT1
A-1026,all,52,23,877,4450,11,29315,0,0,0,0,0,A,8,Alveolar type 1 cell,51,23,6,6,6,AT1
A-1028,all,42,28,1935,4826,31,25334,0,0,0,0,0,A,7,Inflammatory monocyte,44,28,7,7,7_2,PatrolMac
A-1030,all,24,7,1037,4158,34,20719,0,0,0,0,0,A,2,Endothelial progenitor cell,43,8,1,1,1_5_2,AlveolarFib
A-1032,all,54,29,1400,4901,35,43854,0,0,0,0,0,A,5,Pericyte,52,29,5,5,5_1,Pericyte
A-1033,all,91,28,1095,4714,14,50090,53,0,53,0,1,A,52,Alveolar type 2 cell,56,28,1,1,1_1,AT2
A-1035,all,136,54,1064,4469,20,98669,0,0,0,0,0,A,30,Alveolar fibroblast 1,44,25,2,2,2_4,Artery
A-1037,all,37,21,267,4221,20,32348,0,0,0,0,0,A,3,Alveolar fibroblast 2,41,21,3,3,3_3,AdventitialFib
A-1038,all,40,27,1149,4369,13,40158,0,0,0,0,0,A,9,Proliferative mesenchymal progenitor cell,41,27,5,5,5_3,Pericyte
A-1040,all,76,30,1171,4191,17,43303,0,0,0,0,0,A,36,Alveolar type 2 cell,55,30,1,1,1_1,AT2
A-1041,all,66,41,1261,4237,25,50254,0,0,0,0,0,A,7,Inflammatory monocyte,57,41,2,2,2_1,Capillary
A-1043,all,43,24,823,4645,31,35126,0,0,0,0,0,A,16,Alveolar fibroblast 1,44,24,3,3,3_4,AdventitialFib
A-1044,all,156,61,1831,4623,28,100091,0,0,0,0,0,A,14,B cell,50,36,8,8,8_1,AlveolarMac
A-1045,all,24,18,1457,4642,6,19037,0,0,0,0,0,A,2,Natural killer cell,46,19,2,2,2_2,InflamMac
A-1046,all,53,37,1802,4792,22,54855,0,0,0,0,0,A,6,Alveolar fibroblast 1,53,37,3,3,3_6,SCMF
A-1048,all,79,36,1084,4532,13,48676,0,0,0,0,0,A,7,Alveolar fibroblast 1,58,37,2,2,2_4,Artery
A-1050,all,51,25,1231,5169,12,28306,0,0,0,0,0,A,2,Alveolar type 1 cell,50,25,6,6,6,AT1
A-1051,all,93,41,899,4463,20,52374,0,0,0,0,0,A,15,Alveolar type 1 cell,62,41,6,6,6,AT1
A-1052,all,32,22,1165,4542,37,26715,0,0,0,0,0,A,2,Alveolar type 1 cell,39,23,3,3,3_1,SMC
A-1054,all,13,11,1176,4652,37,19251,0,0,0,0,0,A,5,Alveolar macrophage,35,11,7,7,7_2,PatrolMac
A-1055,all,67,36,923,4031,14,59087,0,0,0,0,0,A,4,Capillary 1 cell,57,36,2,2,2_3,Vein
A-1056,all,52,26,1321,4639,11,42530,0,0,0,0,0,A,8,Alveolar type 1 cell,51,26,6,6,6,AT1
A-1060,all,41,21,849,4631,30,43467,0,0,0,0,0,A,17,Sox9+/Id2+ epithelial cell,44,21,1,1,1_1,AT2
A-1061,all,7,5,900,4684,15,8254,0,0,0,0,0,A,3,Arterial endothelial cell,26,8,2,2,2_4,Artery
A-1063,all,35,17,1323,4373,10,29240,0,0,0,0,0,A,2,Inflammatory monocyte,43,18,2,2,2_2,InflamMac
A-1064,all,32,17,1278,4574,33,19964,0,0,0,0,0,A,2,B cell,43,18,2,2,2_2,InflamMac
A-1066,all,30,17,1291,4325,18,53100,0,0,0,0,0,A,16,Alveolar type 2 cell,41,18,2,2,2_2,InflamMac
A-1068,all,81,25,1328,4429,21,82923,0,0,0,0,0,A,50,Alveolar type 2 cell,56,25,1,1,1_1,AT2
A-1071,all,96,36,1272,4611,24,54447,0,0,0,0,0,A,3,B cell,59,36,2,2,2_2,InflamMac
A-1073,all,31,21,459,4052,10,35213,0,0,0,0,0,A,6,Arterial endothelial cell,38,22,2,2,2_4,Artery
A-1074,all,108,50,1106,4502,26,59713,0,0,0,0,0,A,11,Secondary crest myofibroblast,57,35,2,2,2_6,pDC
A-1075,all,64,31,1052,5174,17,49200,0,0,0,0,0,A,3,B cell,56,31,1,1,1_5_2,AlveolarFib
A-1076,all,89,39,499,4541,35,79192,0,0,0,0,0,A,10,Interstitial macrophage,63,39,8,8,8_3,InterstitialMac
A-1078,all,16,11,681,4492,37,16151,0,0,0,0,0,A,3,Alveolar type 1 cell,34,11,6,6,6,AT1
A-1081,all,62,29,931,4470,17,54127,0,0,0,0,0,A,15,Natural killer cell,54,29,7,7,7_2,PatrolMac
A-1082,all,24,17,1086,4743,28,21819,0,0,0,0,0,A,2,Capillary 1 cell,42,17,2,2,2_6,pDC
A-1083,all,80,41,1934,4733,27,88547,0,0,0,0,0,A,6,Sox9+/Id2+ epithelial cell,61,42,2,2,2_2,InflamMac
A-1085,all,69,34,1831,4784,18,44306,0,0,0,0,0,A,3,Capillary 1 cell,53,34,5,5,5_3,Pericyte
A-1088,all,36,22,1805,4754,27,36473,0,0,0,0,0,A,3,Vascular smooth muscle cell,42,23,3,3,3_2,SMC
A-1089,all,27,10,1099,5248,37,21949,0,0,0,0,0,A,6,Alveolar type 1 cell,44,10,6,6,6,AT1
A-1090,all,26,19,1058,5149,22,23891,0,0,0,0,0,A,3,Alveolar type 1 cell,48,19,6,6,6,AT1
A-1092,all,47,16,1053,4182,33,28162,0,0,0,0,0,A,6,Alveolar type 1 cell,47,16,6,6,6,AT1
A-1094,all,11,9,568,4090,35,25476,0,0,0,0,0,A,4,Alveolar fibroblast 1,35,10,3,3,3_5,SMC
A-1098,all,57,26,1355,4391,18,42985,0,0,0,0,0,A,3,Sox9+/Id2+ epithelial cell,56,27,1,1,1_6_2,Neutrophil
A-1104,all,36,21,604,4123,35,32807,0,0,0,0,0,A,10,Alveolar fibroblast 1,40,21,3,3,3_1,SMC
A-1105,all,78,32,1349,4756,32,51530,0,0,0,0,0,A,41,Alveolar type 2 cell,56,32,8,8,8_2,InterstitialMac
A-1106,all,18,7,1140,5122,31,28277,0,0,0,0,0,A,8,Alveolar type 2 cell,41,7,1,1,1_3,AT2
A-1108,all,71,37,654,3941,29,52741,0,0,0,0,0,A,10,Alveolar type 2 cell,57,38,2,2,2_4,Artery
A-1111,all,68,36,1523,6297,26,90215,0,0,0,0,0,A,7,Chondrocyte,56,38,2,2,2_5,DC
A-1114,all,39,26,1650,6025,21,43219,0,0,0,0,0,A,4,Inflammatory monocyte,43,27,2,2,2_2,InflamMac
A-1118,all,24,7,1558,6965,37,25281,0,0,0,0,0,A,17,AT1/AT2,44,7,1,1,1_1,AT2
A-1119,all,36,24,951,6621,31,93725,0,0,0,0,0,A,3,Alveolar type 2 cell,42,24,1,1,1_5_2,AlveolarFib
A-1120,all,49,25,1425,6301,22,51799,0,0,0,0,0,A,11,AT1/AT2,49,25,6,6,6,AT1
A-1121,all,73,39,1599,6063,16,76642,0,0,0,0,0,A,13,Pericyte,52,39,5,5,5_1,Pericyte
A-1123,all,11,9,1056,6986,34,55254,0,0,0,0,0,A,2,Arterial endothelial cell,37,11,2,2,2_4,Artery
A-1124,all,53,32,152,7410,30,81562,0,0,0,0,0,A,5,Innate lymphoid cell,53,32,7,7,7_2,PatrolMac
A-1125,all,26,18,1752,6141,32,53319,0,0,0,0,0,A,2,CD8+ T cell,45,18,7,7,7_2,PatrolMac
A-1126,all,61,20,741,5779,32,50411,0,0,0,0,0,A,8,Mesothelial cell,53,20,6,6,6,AT1
A-1127,all,22,14,1004,6351,10,46461,0,0,0,0,0,A,4,Neutrophil,41,15,2,2,2_2,InflamMac
A-1129,all,21,12,675,7129,32,58609,0,0,0,0,0,A,8,Sox9+/Id2+ epithelial cell,40,12,5,5,5_1,Pericyte
A-1132,all,133,34,1733,6053,29,76815,0,0,0,0,0,A,84,Alveolar type 2 cell,45,15,1,1,1_1,AT2
A-1133,all,46,29,1682,6013,38,25697,0,0,0,0,0,A,2,Inflammatory monocyte,48,31,2,2,2_5,DC
A-1135,all,22,12,1151,6781,24,92208,0,0,0,0,0,A,10,Alveolar macrophage,42,12,8,8,8_1,AlveolarMac
A-1138,all,60,24,1018,6165,16,65299,0,0,0,0,0,A,27,Pericyte,54,24,5,5,5_1,Pericyte
A-1141,all,113,33,1757,6222,35,83067,0,0,0,0,0,A,62,Alveolar type 2 cell,48,19,1,1,1_1,AT2
A-1145,all,30,20,598,6775,32,56280,0,0,0,0,0,A,4,Alveolar fibroblast 1,38,20,3,3,3_3,AdventitialFib
A-1146,all,29,21,1010,6219,22,50537,0,0,0,0,0,A,3,CD8+ T cell,39,22,2,2,2_2,InflamMac
A-1147,all,104,19,1925,7116,23,100154,0,0,0,0,0,A,84,Alveolar type 2 cell,53,15,1,1,1_3,AT2
A-1148,all,109,40,936,6144,30,75919,0,0,0,0,0,A,54,Alveolar type 2 cell,51,24,1,1,1_1,AT2
A-1149,all,16,13,1502,6974,37,43820,0,0,0,0,0,A,3,Alveolar fibroblast 1,37,14,3,3,3_1,SMC
A-1151,all,48,25,1869,5831,14,41165,0,0,0,0,0,A,2,Capillary 1 cell,48,25,2,2,2_3,Vein
A-1153,all,7,7,1073,6903,19,85920,119,0,119,0,1,A,3,Alveolar macrophage,20,10,3,3,3_4,AdventitialFib
A-1154,all,97,43,1618,6388,17,83132,0,0,0,0,0,A,8,Arterial endothelial cell,59,41,3,3,3_5,SMC
A-1155,all,114,36,1072,5997,21,79098,0,0,0,0,0,A,70,Alveolar type 2 cell,43,15,2,2,2_1,Capillary
A-1156,all,7,6,1178,6681,20,47728,0,0,0,0,0,A,3,Interstitial macrophage,21,8,3,3,3_4,AdventitialFib
A-1157,all,25,14,951,5753,19,44105,0,0,0,0,0,A,10,Sox9+/Id2+ epithelial cell,48,14,2,2,2_3,Vein
A-1158,all,34,8,585,7364,33,55425,50,0,50,0,1,A,27,Sox9+/Id2+ epithelial cell,45,8,1,1,1_1,AT2
A-1160,all,82,43,433,6444,27,85520,0,0,0,0,0,A,7,B cell,59,44,2,2,2_5,DC
A-1161,all,87,35,898,5676,27,76598,0,0,0,0,0,A,33,Alveolar type 2 cell,58,35,2,2,2_2,InflamMac
A-1162,all,17,12,1451,7043,15,75927,0,0,0,0,0,A,2,Natural killer cell,35,13,2,2,2_2,InflamMac
A-1164,all,48,28,1412,6362,36,44733,0,0,0,0,0,A,2,Proliferative mesenchymal progenitor cell,49,29,1,1,1_6_2,Neutrophil
A-1166,all,15,12,1010,6530,9,25378,0,0,0,0,0,A,8,Alveolar type 1 cell,34,12,1,1,1_5_2,AlveolarFib
A-1170,all,52,24,778,6052,16,50728,0,0,0,0,0,A,8,Mesothelial cell,51,24,3,3,3_3,AdventitialFib
A-1171,all,75,41,361,7223,14,92409,0,0,0,0,0,A,6,Sox9+/Id2+ epithelial cell,58,41,1,1,1_3,AT2
A-1178,all,16,11,629,7322,34,67554,0,0,0,0,0,A,3,Sox9+/Id2+ epithelial cell,35,12,1,1,1_6_2,Neutrophil
A-1179,all,29,17,1881,6966,24,53606,0,0,0,0,0,A,2,Sox9+/Id2+ epithelial cell,41,17,2,2,2_3,Vein
A-1180,all,35,23,1871,6110,15,37897,0,0,0,0,0,A,3,Inflammatory monocyte,40,24,3,3,3_1,SMC
A-1181,all,18,13,456,7467,32,77679,0,0,0,0,0,A,6,Inflammatory monocyte,33,13,3,3,3_6,SCMF
A-1184,all,30,20,1936,7552,19,76355,0,0,0,0,0,A,17,Pericyte,39,20,5,5,5_1,Pericyte
A-1188,all,67,37,1935,7359,25,79957,0,0,0,0,0,A,9,Vascular smooth muscle cell,57,37,5,5,5_1,Pericyte
A-1191,all,47,38,894,5772,25,48487,0,0,0,0,0,A,8,Arterial endothelial cell,47,38,2,2,2_4,Artery
A-1192,all,73,26,1407,6225,32,65293,0,0,0,0,0,A,6,Alveolar type 1 cell,50,26,6,6,6,AT1
A-1195,all,67,22,1821,6932,17,58637,0,0,0,0,0,A,39,Alveolar type 2 cell,53,22,1,1,1_3,AT2
A-1196,all,41,21,1025,7256,16,90200,0,0,0,0,0,A,4,Secondary crest myofibroblast,43,22,3,3,3_1,SMC
A-1199,all,31,16,1727,6939,36,30063,0,0,0,0,0,A,8,B cell,42,16,9,9,9,Bcell
A-1201,all,32,20,1669,7290,26,53783,0,0,0,0,0,A,4,Classical DC subset 2,44,22,2,2,2_5,DC
A-1203,all,77,42,1227,6175,27,88420,0,0,0,0,0,A,5,Capillary 1 cell,58,42,2,2,2_3,Vein
A-1204,all,61,29,1653,6269,8,41206,0,0,0,0,0,A,2,CD8+ T cell,53,30,2,2,2_2,InflamMac
A-1205,all,54,27,1038,6229,15,43888,0,0,0,0,0,A,5,Alveolar type 1 cell,55,28,2,2,2_2,InflamMac
A-1206,all,25,17,1010,6011,35,38916,0,0,0,0,0,A,7,Alveolar type 2 cell,46,17,1,1,1_3,AT2
A-1207,all,11,8,1716,7031,10,43792,0,0,0,0,0,A,2,Endothelial progenitor cell,28,8,1,1,1_3,AT2
A-1208,all,20,16,1687,7373,30,44667,0,0,0,0,0,A,5,CD8+ T cell,42,17,2,2,2_2,InflamMac
A-1209,all,55,36,1228,6437,29,90864,0,0,0,0,0,A,6,Venous endothelial cell,55,36,1,1,1_5_2,AlveolarFib
A-1210,all,34,16,1438,6697,10,55497,0,0,0,0,0,A,4,Ciliated cell,42,17,1,1,1_6_2,Neutrophil
A-1211,all,91,22,1154,6147,11,42513,0,0,0,0,0,A,63,Alveolar type 2 cell,56,22,1,1,1_1,AT2
A-1213,all,123,47,1255,5865,20,91151,0,0,0,0,0,A,4,Alveolar type 2 cell,47,29,2,2,2_6,pDC
A-1216,all,113,50,823,6201,22,117238,0,0,0,0,0,A,11,Venous endothelial cell,48,30,3,3,3_3,AdventitialFib
A-1217,all,110,44,1854,5681,16,54696,0,0,0,0,0,A,19,Mesothelial cell,53,32,3,3,3_1,SMC
A-1218,all,43,30,1794,6130,28,36140,0,0,0,0,0,A,5,Pericyte,43,30,5,5,5_3,Pericyte
A-1222,all,12,7,1009,6978,19,113612,1469,0,1469,0,1,A,9,Alveolar fibroblast 1,33,7,6,6,6,AT1
A-1224,all,87,34,624,6799,20,82156,0,0,0,0,0,A,9,Alveolar type 1 cell,59,34,6,6,6,AT1
A-1225,all,25,12,1334,6798,13,66617,0,0,0,0,0,A,12,Alveolar type 1 cell,43,12,6,6,6,AT1
A-1226,all,14,7,1296,6954,8,29480,0,0,0,0,0,A,9,Sox9+/Id2+ epithelial cell,34,7,1,1,1_3,AT2
A-1228,all,48,25,1418,5791,35,30416,0,0,0,0,0,A,3,Alveolar type 1 cell,48,25,6,6,6,AT1
A-1231,all,22,17,512,7139,25,91769,0,0,0,0,0,A,3,Alveolar type 1 cell,42,18,1,1,1_6_2,Neutrophil
A-1232,all,94,44,900,6271,21,97121,0,0,0,0,0,A,12,Alveolar fibroblast 1,61,43,2,2,2_3,Vein
A-1233,all,26,13,988,5917,35,19759,0,0,0,0,0,A,13,Alveolar type 2 cell,46,13,7,7,7_2,PatrolMac
A-1234,all,55,21,871,6514,12,60309,0,0,0,0,0,A,4,Alveolar type 1 cell,52,21,3,3,3_6,SCMF
A-1235,all,96,48,536,6736,16,87303,0,0,0,0,0,A,10,AT1/AT2,61,45,8,8,8_2,InterstitialMac
A-1239,all,25,19,608,6890,32,49922,0,0,0,0,0,A,6,Pericyte,46,19,5,5,5_1,Pericyte
A-1244,all,14,14,1010,6567,11,69610,0,0,0,0,0,A,3,CD4+ T cell,27,14,6,6,6,AT1
A-1248,all,84,42,743,6440,26,90520,0,0,0,0,0,A,3,Endothelial progenitor cell,60,42,2,2,2_3,Vein
A-1249,all,16,12,820,6504,26,61377,0,0,0,0,0,A,5,Alveolar type 2 cell,35,12,1,1,1_1,AT2
A-1253,all,98,27,1083,5786,23,51203,0,0,0,0,0,A,52,Alveolar type 2 cell,58,26,1,1,1_1,AT2
A-1259,all,48,23,1869,6453,30,44138,0,0,0,0,0,A,4,Sox9+/Id2+ epithelial cell,48,23,8,8,8_2,InterstitialMac
A-1261,all,46,30,1022,6482,37,46826,0,0,0,0,0,A,5,Alveolar type 1 cell,46,30,6,6,6,AT1
A-1263,all,59,29,500,6596,33,85923,0,0,0,0,0,A,11,Alveolar fibroblast 1,55,30,3,3,3_1,SMC
A-1264,all,23,19,1383,6775,26,85152,0,0,0,0,0,A,4,CD8+ T cell,41,19,7,7,7_2,PatrolMac
A-1265,all,119,48,1547,6147,22,83867,0,0,0,0,0,A,6,Alveolar type 2 cell,44,26,2,2,2_2,InflamMac
A-1266,all,22,15,1189,6056,21,27046,0,0,0,0,0,A,4,Pericyte,42,15,5,5,5_1,Pericyte
A-1267,all,47,13,1619,7088,21,37365,0,0,0,0,0,A,35,Alveolar type 2 cell,48,13,1,1,1_3,AT2
A-1271,all,30,16,759,6294,34,37151,0,0,0,0,0,A,5,Neutrophil,42,17,3,3,3_1,SMC
A-1272,all,57,34,894,6117,31,71036,0,0,0,0,0,A,10,Capillary 1 cell,54,34,2,2,2_3,Vein
A-1274,all,56,27,1052,5732,22,78462,0,0,0,0,0,A,9,Interstitial macrophage,53,27,8,8,8_3,InterstitialMac
A-1276,all,39,21,1840,6496,27,69024,0,0,0,0,0,A,3,Sox9+/Id2+ epithelial cell,43,22,2,2,2_2,InflamMac
A-1278,all,48,26,1433,6487,29,77580,0,0,0,0,0,A,5,Alveolar type 2 cell,48,26,2,2,2_6,pDC
A-1281,all,8,7,1168,6627,13,59905,0,0,0,0,0,A,3,Inflammatory monocyte,29,9,2,2,2_5,DC
A-1282,all,37,13,921,5747,15,45382,0,0,0,0,0,A,26,Alveolar type 2 cell,43,13,1,1,1_1,AT2
A-1285,all,38,7,702,7073,37,47572,0,0,0,0,0,A,33,Sox9+/Id2+ epithelial cell,46,7,1,1,1_1,AT2
A-1286,all,49,23,884,6225,20,50807,0,0,0,0,0,A,30,Pericyte,49,23,5,5,5_1,Pericyte
A-1287,all,94,41,1282,6227,10,81289,0,0,0,0,0,A,8,Capillary 1 cell,59,40,2,2,2_6,pDC
A-1289,all,56,25,1869,6285,37,41062,0,0,0,0,0,A,9,Sox9+/Id2+ epithelial cell,51,25,3,3,3_3,AdventitialFib
A-1290,all,31,22,985,6212,35,23643,0,0,0,0,0,A,2,Pericyte,38,22,5,5,5_3,Pericyte
A-1292,all,16,8,1740,6910,31,28864,0,0,0,0,0,A,5,Alveolar fibroblast 1,39,8,1,1,1_5_1,LymphaticEndo
A-1293,all,53,36,1106,6546,9,100112,0,0,0,0,0,A,7,B cell,53,36,9,9,9,Bcell
A-1294,all,34,18,713,7022,29,71019,0,0,0,0,0,A,13,Sox9+/Id2+ epithelial cell,41,18,2,2,2_6,pDC
A-1297,all,122,40,1450,6276,22,99206,0,0,0,0,0,A,40,Venous endothelial cell,44,21,1,1,1_1,AT2
A-1298,all,23,18,717,6874,25,86879,0,0,0,0,0,A,3,Sox9+/Id2+ epithelial cell,44,18,3,3,3_4,AdventitialFib
A-1305,all,51,34,1452,5813,20,65990,0,0,0,0,0,A,6,CD8+ T cell,51,34,7,7,7_2,PatrolMac
A-1307,all,94,27,863,6094,16,71209,0,0,0,0,0,A,60,Alveolar fibroblast 1,56,26,2,2,2_2,InflamMac
A-1308,all,23,15,1896,7335,13,44301,0,0,0,0,0,A,14,Alveolar type 2 cell,44,16,3,3,3_5,SMC
A-1309,all,30,21,1845,5822,9,26119,0,0,0,0,0,A,2,Arterial endothelial cell,38,22,2,2,2_4,Artery
A-1310,all,17,12,448,7245,32,58977,0,0,0,0,0,A,4,Alveolar type 1 cell,38,13,3,3,3_1,SMC
A-1311,all,126,46,798,6282,22,94933,0,0,0,0,0,A,22,Alveolar type 1 cell,41,18,6,6,6,AT1
A-1314,all,51,35,1376,6289,34,48269,0,0,0,0,0,A,7,Pericyte,51,35,5,5,5_1,Pericyte
