orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
E-319,all,35,23,843,906,14,32367,0,0,0,0,0,E,6,CD8+ T cell,39,25,2,2,2_5,DC
E-320,all,21,14,104,398,11,21747,0,0,0,0,0,E,5,Endothelial progenitor cell,40,15,2,2,2_3,Vein
E-323,all,32,20,470,1685,18,50571,0,0,0,0,0,E,3,Capillary 2 cell,40,19,2,2,2_1,Capillary
E-324,all,12,12,3,267,36,13603,0,0,0,0,0,E,2,Alveolar type 1 cell,35,12,2,2,2_1,Capillary
E-326,all,26,20,1096,333,21,36981,0,0,0,0,0,E,2,Sox9+/Id2+ epithelial cell,46,20,1,1,1_3,AT2
E-328,all,16,9,534,1155,34,43720,0,0,0,0,0,E,5,Inflammatory monocyte,34,11,2,2,2_5,DC
E-332,all,37,23,106,145,16,37512,0,0,0,0,0,E,12,Pericyte,42,23,5,5,5_1,Pericyte
E-335,all,14,5,534,1030,38,12083,0,0,0,0,0,E,10,Sox9+/Id2+ epithelial cell,37,5,1,1,1_1,AT2
E-339,all,13,8,870,3573,35,36829,0,0,0,0,0,E,4,Alveolar fibroblast 1,34,8,1,1,1_5_1,LymphaticEndo
E-341,all,35,24,484,2441,21,84549,0,0,0,0,0,E,8,Alveolar type 1 cell,43,24,7,7,7_3,Tcell (CD8)
E-342,all,73,33,1115,2076,17,62790,0,0,0,0,0,E,33,AT1/AT2,55,33,2,2,2_3,Vein
E-343,all,79,17,1814,2006,27,66353,108,0,108,0,1,E,30,Alveolar type 2 cell,54,17,1,1,1_3,AT2
E-346,all,151,48,1658,3313,10,66870,205378,130081,75297,0.6333736,0.3666264,E,6,Alveolar type 2 cell,52,22,1,1,1_6_2,Neutrophil
E-347,all,33,11,521,3442,7,28209,0,0,0,0,0,E,27,Alveolar type 2 cell,42,11,1,1,1_1,AT2
E-348,all,111,28,763,3390,12,57814,0,0,0,0,0,E,81,Alveolar type 2 cell,45,11,1,1,1_1,AT2
