orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
F-2515,all,28,11,2102,7081,26,35991,0,0,0,0,0,F,5,T regulatory cell,40,11,7,7,7_3,Tcell (CD8)
F-2516,all,173,75,3163,7005,27,61322,0,0,0,0,0,F,51,Mesothelial cell,47,29,4,4,4_1_2,ClubEpi
F-2518,all,235,69,3081,6295,25,89175,0,0,0,0,0,F,23,Alveolar type 1 cell,54,37,6,6,6,AT1
F-2521,all,260,100,3766,6969,25,79420,0,0,0,0,0,F,94,Alveolar fibroblast 1,42,30,4,4,4_1_1,ClubEpi
F-2522,all,281,90,3460,6941,17,66267,0,0,0,0,0,F,167,Ciliated cell,42,32,4,4,4_2,CiliatedEpi
F-2525,all,71,38,2774,6490,32,49894,0,0,0,0,0,F,8,Sox9+/Id2+ epithelial cell,55,39,3,3,3_5,SMC
F-2528,all,12,7,1948,6150,16,15203,0,0,0,0,0,F,3,Endothelial progenitor cell,32,7,1,1,1_1,AT2
F-2529,all,31,18,2985,6246,29,38882,0,0,0,0,0,F,7,CD8+ T cell,42,19,2,2,2_2,InflamMac
F-2530,all,125,42,3086,6071,26,63211,0,0,0,0,0,F,7,Alveolar type 1 cell,48,30,3,3,3_4,AdventitialFib
F-2531,all,149,48,2918,6623,32,52285,0,0,0,0,0,F,2,T regulatory cell,48,24,1,1,1_6_2,Neutrophil
F-2532,all,106,39,3004,5964,25,49960,0,0,0,0,0,F,13,Alveolar type 1 cell,58,35,6,6,6,AT1
F-2533,all,195,66,2786,6985,19,91082,0,0,0,0,0,F,93,Ciliated cell,41,31,4,4,4_2,CiliatedEpi
F-2534,all,65,30,2700,6815,20,73420,0,0,0,0,0,F,16,Airway smooth muscle cell,56,30,3,3,3_2,SMC
F-2535,all,96,30,3210,6956,20,26109,0,0,0,0,0,F,54,Ciliated cell,52,29,4,4,4_2,CiliatedEpi
F-2536,all,191,83,3426,7062,34,51177,0,0,0,0,0,F,52,Ciliated cell,42,36,4,4,4_1_1,CiliatedEpi
F-2537,all,54,24,2947,6629,12,30312,0,0,0,0,0,F,5,Mesothelial cell,54,24,3,3,3_3,AdventitialFib
F-2538,all,33,12,2058,6700,16,16904,0,0,0,0,0,F,2,Alveolar type 2 cell,42,12,1,1,1_3,AT2
F-2540,all,24,16,2015,5753,14,53327,0,0,0,0,0,F,4,CD4+ T cell,43,16,1,1,1_2_1,Tcell (CD4)
F-2544,all,203,72,2199,7155,29,50425,0,0,0,0,0,F,109,Endothelial progenitor cell,37,28,4,4,4_1_1,CiliatedEpi
F-2545,all,40,19,3610,6840,36,21836,0,0,0,0,0,F,11,Vascular smooth muscle cell,44,20,3,3,3_2,SMC
F-2547,all,386,135,3176,7053,35,74207,0,0,0,0,0,F,93,Arterial endothelial cell,45,39,4,4,4_1_1,CiliatedEpi
F-2548,all,442,127,2417,7114,27,112644,0,0,0,0,0,F,236,Arterial endothelial cell,40,15,4,4,4_2,ClubEpi
F-2549,all,305,85,3314,6966,17,83014,0,0,0,0,0,F,157,Ciliated cell,55,41,4,4,4_2,CiliatedEpi
F-2550,all,372,114,2887,7043,35,68480,0,0,0,0,0,F,116,Ciliated cell,43,33,4,4,4_1_1,CiliatedEpi
F-2551,all,73,40,2462,6454,34,35772,0,0,0,0,0,F,2,CD4+ T cell,54,40,1,1,1_5_2,AlveolarFib
F-2552,all,28,18,2433,6902,15,27855,0,0,0,0,0,F,7,Inflammatory monocyte,39,19,3,3,3_2,SMC
F-2554,all,136,54,3132,6687,10,52989,0,0,0,0,0,F,18,CD8+ T cell,51,31,3,3,3_3,AdventitialFib
F-2555,all,32,19,2044,7079,34,35811,0,0,0,0,0,F,5,Alveolar macrophage,40,19,1,1,1_2_3,Tcell (CD4)
F-2556,all,32,21,2241,6918,15,53389,0,0,0,0,0,F,8,Airway smooth muscle cell,43,22,3,3,3_2,SMC
F-2557,all,91,40,2946,6961,23,50776,0,0,0,0,0,F,38,Alveolar fibroblast 1,61,38,4,4,4_1_2,ClubEpi
F-2558,all,25,17,2590,6922,19,39923,0,0,0,0,0,F,11,Secondary crest myofibroblast,43,17,3,3,3_6,SCMF
F-2559,all,33,16,3212,6797,20,31221,0,0,0,0,0,F,15,Secondary crest myofibroblast,43,17,3,3,3_2,SMC
F-2561,all,44,23,2030,6738,14,22629,0,0,0,0,0,F,7,Inflammatory monocyte,44,23,1,1,1_3,AT2
F-2562,all,43,27,2005,6180,33,60900,0,0,0,0,0,F,4,Inflammatory monocyte,43,27,1,1,1_2_1,Tcell (CD4)
F-2563,all,11,6,1970,6500,15,18361,0,0,0,0,0,F,2,CD4+ T cell,30,6,1,1,1_2_1,Tcell (CD4)
F-2564,all,349,94,3543,6959,22,107352,0,0,0,0,0,F,150,Endothelial progenitor cell,52,29,4,4,4_1_2,ClubEpi
F-2565,all,200,67,2257,7137,29,64857,0,0,0,0,0,F,106,Endothelial progenitor cell,43,30,4,4,4_2,CiliatedEpi
F-2566,all,327,94,2334,7141,32,89687,0,0,0,0,0,F,194,Ciliated cell,48,42,4,4,4_2,CiliatedEpi
F-2568,all,100,48,3503,6406,23,61024,0,0,0,0,0,F,10,Alveolar fibroblast 1,59,45,1,1,1_5_1,LymphaticEndo
F-2569,all,40,20,2516,6896,24,64656,0,0,0,0,0,F,20,Alveolar macrophage,43,21,3,3,3_2,SMC
F-2570,all,22,12,2631,6806,13,30894,0,0,0,0,0,F,10,Airway smooth muscle cell,41,13,3,3,3_2,SMC
F-2572,all,214,48,3104,6229,17,83177,0,0,0,0,0,F,27,Alveolar macrophage,54,29,8,8,8_1,AlveolarMac
F-2573,all,54,27,3733,6633,8,18307,0,0,0,0,0,F,16,Inflammatory monocyte,53,27,3,3,3_3,AdventitialFib
F-2574,all,184,61,3412,6939,19,55893,0,0,0,0,0,F,74,Capillary 1 cell,50,25,4,4,4_1_2,ClubEpi
F-2575,all,37,24,2081,7014,25,81579,0,0,0,0,0,F,11,Secondary crest myofibroblast,42,25,3,3,3_2,SMC
F-2576,all,42,27,1995,5795,14,58108,0,0,0,0,0,F,9,Inflammatory monocyte,44,27,1,1,1_2_3,Tcell (CD4)
F-2577,all,42,18,3568,6835,27,31992,0,0,0,0,0,F,9,Alveolar macrophage,44,19,3,3,3_2,SMC
F-2578,all,120,49,2605,6860,26,121985,0,0,0,0,0,F,27,Alveolar macrophage,45,26,3,3,3_2,SMC
F-2580,all,90,44,2418,6473,24,68792,0,0,0,0,0,F,4,CD4+ T cell,59,44,1,1,1_2_1,Tcell (CD4)
F-2581,all,308,97,1979,7196,22,70436,0,0,0,0,0,F,167,Arterial endothelial cell,48,40,4,4,4_2,CiliatedEpi
F-2582,all,36,23,2600,5684,31,31849,0,0,0,0,0,F,4,Alveolar fibroblast 1,41,24,3,3,3_1,SMC
F-2583,all,383,118,2565,7100,32,102942,0,0,0,0,0,F,202,Arterial endothelial cell,45,37,4,4,4_1_1,CiliatedEpi
F-2584,all,239,90,2946,7054,34,64576,0,0,0,0,0,F,69,Endothelial progenitor cell,54,47,4,4,4_1_1,CiliatedEpi
F-2585,all,129,49,2832,6257,28,95895,0,0,0,0,0,F,19,Alveolar type 1 cell,48,27,6,6,6,AT1
F-2587,all,266,69,2235,7077,24,116504,0,0,0,0,0,F,136,Inflammatory monocyte,42,26,4,4,4_2,CiliatedEpi
F-2588,all,89,46,2932,6568,26,50070,0,0,0,0,0,F,9,Ciliated cell,63,47,1,1,1_4_1,AlveolarFib
F-2589,all,424,133,3238,7042,31,81119,0,0,0,0,0,F,141,Ciliated cell,41,30,4,4,4_1_1,ClubEpi
F-2590,all,353,123,3101,7010,30,80796,0,0,0,0,0,F,158,Ciliated cell,45,30,4,4,4_1_1,ClubEpi
F-2592,all,15,11,2082,7062,37,22845,0,0,0,0,0,F,4,Sox9+/Id2+ epithelial cell,37,12,3,3,3_2,SMC
F-2595,all,56,32,2757,6861,36,43412,0,0,0,0,0,F,11,Secondary crest myofibroblast,54,32,3,3,3_6,SCMF
F-2597,all,42,18,2275,5936,41,23491,0,0,0,0,0,F,10,Alveolar macrophage,45,18,1,1,1_2_3,Tcell (CD4)
F-2598,all,53,27,2042,6450,36,41461,0,0,0,0,0,F,6,Inflammatory monocyte,52,27,1,1,1_2_3,Tcell (CD4)
F-2599,all,63,37,1987,7013,27,65255,0,0,0,0,0,F,17,Secondary crest myofibroblast,58,37,3,3,3_2,SMC
F-2601,all,34,14,2140,6571,41,17259,0,0,0,0,0,F,4,Alveolar fibroblast 1,43,15,1,1,1_4_1,AlveolarFib
F-2602,all,173,83,2239,7170,37,35189,0,0,0,0,0,F,32,Secretory cell,44,35,4,4,4_1_1,CiliatedEpi
F-2604,all,238,51,2266,7044,16,69253,0,0,0,0,0,F,160,Capillary 1 cell,52,16,4,4,4_2,ClubEpi
F-2605,all,112,46,2800,5893,32,89378,0,0,0,0,0,F,7,Inflammatory monocyte,50,30,1,1,1_2_1,Tcell (CD4)
F-2606,all,40,20,3013,6083,17,61257,0,0,0,0,0,F,2,B cell,44,20,9,9,9,Bcell
F-2608,all,136,51,3604,6910,23,58905,0,0,0,0,0,F,80,Alveolar fibroblast 1,46,20,4,4,4_2,ClubEpi
F-2610,all,53,21,3368,6715,16,44518,0,0,0,0,0,F,6,Mesothelial cell,51,21,3,3,3_3,AdventitialFib
F-2611,all,384,120,3425,7000,28,85055,0,0,0,0,0,F,150,Arterial endothelial cell,45,37,4,4,4_1_1,CiliatedEpi
F-2612,all,26,16,3033,6122,41,9904,0,0,0,0,0,F,11,T regulatory cell,37,17,1,1,1_4_3,AlveolarFib
F-2614,all,28,22,2526,6350,5,19107,0,0,0,0,0,F,3,Natural killer cell,40,22,7,7,7_2,PatrolMac
F-2616,all,128,52,2678,6596,26,64202,0,0,0,0,0,F,12,CD8+ T cell,47,31,2,2,2_5,DC
F-2618,all,10,6,3019,5824,9,11755,0,0,0,0,0,F,3,B cell,26,6,9,9,9,Bcell
F-2619,all,87,35,3651,6307,36,47422,0,0,0,0,0,F,2,CD4+ T cell,57,35,1,1,1_2_1,Tcell (CD4)
F-2620,all,77,43,2171,6979,17,50476,0,0,0,0,0,F,14,Mesothelial cell,59,43,3,3,3_3,AdventitialFib
F-2621,all,311,97,2840,7014,25,69961,0,0,0,0,0,F,169,Ciliated cell,42,16,4,4,4_2,ClubEpi
F-2622,all,122,33,2299,7061,23,32824,0,0,0,0,0,F,91,Alveolar fibroblast 1,43,33,4,4,4_2,CiliatedEpi
F-2625,all,42,20,3113,6859,27,63999,0,0,0,0,0,F,17,Secondary crest myofibroblast,45,21,3,3,3_2,SMC
F-2628,all,72,31,2598,5739,17,63682,0,0,0,0,0,F,16,Arterial endothelial cell,58,33,2,2,2_5,DC
F-2629,all,125,61,2125,7141,21,71193,0,0,0,0,0,F,41,Alveolar fibroblast 2,58,49,4,4,4_1_2,CiliatedEpi
F-2630,all,437,132,3524,7008,26,111909,0,0,0,0,0,F,128,Ciliated cell,43,36,4,4,4_1_1,CiliatedEpi
F-2631,all,118,58,2933,6775,26,88021,0,0,0,0,0,F,24,Inflammatory monocyte,44,30,3,3,3_3,AdventitialFib
F-2632,all,204,55,2425,7060,21,73720,0,0,0,0,0,F,116,B cell,62,46,4,4,4_2,CiliatedEpi
F-2636,all,120,48,2805,7033,28,56644,0,0,0,0,0,F,57,Capillary 1 cell,62,48,4,4,4_1_2,CiliatedEpi
F-2637,all,225,67,2994,6978,24,62480,0,0,0,0,0,F,131,Arterial endothelial cell,37,28,4,4,4_2,CiliatedEpi
F-2638,all,98,35,2989,5927,17,49371,50,0,50,0,1,F,12,Alveolar type 1 cell,59,34,6,6,6,AT1
F-2640,all,219,62,1968,7141,23,74401,0,0,0,0,0,F,120,Alveolar fibroblast 2,55,25,4,4,4_2,ClubEpi
F-2643,all,183,72,2982,6466,26,85650,0,0,0,0,0,F,10,Proliferative mesenchymal progenitor cell,54,41,3,3,3_4,AdventitialFib
F-2645,all,27,17,2629,6718,10,21705,0,0,0,0,0,F,10,Mesothelial cell,40,17,3,3,3_3,AdventitialFib
F-2646,all,344,87,2218,7116,24,85347,0,0,0,0,0,F,197,Arterial endothelial cell,54,46,4,4,4_2,CiliatedEpi
F-2647,all,406,127,3502,7068,36,84045,0,0,0,0,0,F,123,Ciliated cell,45,37,4,4,4_1_1,ClubEpi
F-2648,all,61,31,3403,6408,28,21130,0,0,0,0,0,F,4,Proliferative mesenchymal progenitor cell,53,31,1,1,1_2_1,Tcell (CD4)
F-2651,all,131,46,2080,5779,25,107566,0,0,0,0,0,F,38,Inflammatory monocyte,46,25,1,1,1_4_1,AlveolarFib
F-2652,all,33,20,3063,5884,17,27773,0,0,0,0,0,F,6,CD4+ T cell,43,20,7,7,7_2,PatrolMac
F-2653,all,210,64,3437,6612,26,87154,0,0,0,0,0,F,21,Alveolar macrophage,55,32,1,1,1_2_3,Tcell (CD4)
F-2655,all,134,61,3471,6411,29,60154,0,0,0,0,0,F,14,CD4+ T cell,44,29,1,1,1_4_1,AlveolarFib
F-2656,all,56,37,2355,5777,32,71456,0,0,0,0,0,F,2,Neutrophil,56,38,2,2,2_2,InflamMac
F-2657,all,325,72,2736,6993,15,82053,0,0,0,0,0,F,220,Ciliated cell,48,32,4,4,4_2,CiliatedEpi
F-2660,all,6,6,2473,6984,24,22960,0,0,0,0,0,F,2,Secondary crest myofibroblast,22,9,3,3,3_6,SCMF
F-2661,all,55,28,2045,6320,12,32721,0,0,0,0,0,F,12,Alveolar fibroblast 1,55,29,3,3,3_5,SMC
F-2663,all,11,8,2092,5746,8,23927,0,0,0,0,0,F,2,CD4+ T cell,30,8,1,1,1_2_1,Tcell (CD4)
F-2667,all,93,29,2804,6182,12,56932,0,0,0,0,0,F,23,CD8+ T cell,56,28,6,6,6,AT1
F-2671,all,99,49,2392,5724,30,66109,0,0,0,0,0,F,3,Alveolar type 1 cell,61,43,1,1,1_4_1,AlveolarFib
F-2672,all,68,34,3488,6357,15,38786,0,0,0,0,0,F,13,Classical DC subset 2,56,35,1,1,1_4_1,AlveolarFib
F-2673,all,22,12,2792,6926,21,27529,0,0,0,0,0,F,12,Proliferative mesenchymal progenitor cell,38,12,3,3,3_3,AdventitialFib
F-2674,all,119,37,2572,7015,13,40499,0,0,0,0,0,F,83,B cell,49,37,4,4,4_2,CiliatedEpi
F-2675,all,173,69,2043,6282,20,124155,0,0,0,0,0,F,51,Inflammatory monocyte,53,40,1,1,1_2_1,Tcell (CD4)
F-2676,all,43,28,2047,7001,33,30721,0,0,0,0,0,F,8,Secondary crest myofibroblast,44,28,3,3,3_6,SCMF
F-2677,all,450,140,3648,7012,31,107255,0,0,0,0,0,F,115,Ciliated cell,42,37,4,4,4_1_1,CiliatedEpi
F-2678,all,87,37,2593,6701,18,57646,0,0,0,0,0,F,15,Capillary 1 cell,60,36,3,3,3_3,AdventitialFib
F-2679,all,285,76,3120,6979,20,66765,0,0,0,0,0,F,152,Inflammatory monocyte,48,39,4,4,4_2,CiliatedEpi
F-2680,all,51,27,3648,6830,32,40177,0,0,0,0,0,F,13,Inflammatory monocyte,52,28,3,3,3_2,SMC
F-2681,all,32,20,3445,6343,33,24211,0,0,0,0,0,F,4,CD4+ T cell,41,20,1,1,1_2_1,Tcell (CD4)
F-2682,all,55,29,2092,6364,27,42724,0,0,0,0,0,F,3,Alveolar fibroblast 1,52,29,1,1,1_5_2,AlveolarFib
F-2683,all,84,42,2885,6591,30,41007,0,0,0,0,0,F,2,Interstitial macrophage,63,42,8,8,8_2,InterstitialMac
F-2685,all,18,10,2484,6898,15,44010,0,0,0,0,0,F,6,Vascular smooth muscle cell,34,10,3,3,3_6,SCMF
F-2688,all,17,13,2812,5826,33,27095,0,0,0,0,0,F,6,Alveolar macrophage,35,13,1,1,1_2_3,Tcell (CD4)
F-2689,all,67,30,1987,6626,37,47387,0,0,0,0,0,F,2,Alveolar macrophage,56,31,1,1,1_4_1,AlveolarFib
F-2690,all,59,26,2400,6379,10,33671,0,0,0,0,0,F,23,Alveolar type 1 cell,52,26,6,6,6,AT1
F-2691,all,245,81,3369,6955,20,87929,0,0,0,0,0,F,85,Ciliated cell,46,26,4,4,4_1_2,ClubEpi
F-2693,all,19,13,2956,6866,37,9051,0,0,0,0,0,F,4,CD4+ T cell,38,14,3,3,3_2,SMC
F-2694,all,40,20,2981,6215,23,42083,0,0,0,0,0,F,8,CD4+ T cell,45,21,1,1,1_4_3,AlveolarFib
F-2695,all,43,26,3381,6830,35,20457,0,0,0,0,0,F,6,Alveolar fibroblast 1,48,27,1,1,1_4_3,AlveolarFib
F-2696,all,247,67,2623,7057,26,58070,0,0,0,0,0,F,139,Arterial endothelial cell,47,37,4,4,4_2,CiliatedEpi
F-2697,all,147,62,3412,6385,21,68117,0,0,0,0,0,F,8,Inflammatory monocyte,48,33,1,1,1_4_1,AlveolarFib
F-2698,all,8,7,3323,6769,9,13739,0,0,0,0,0,F,3,CD4+ T cell,26,9,1,1,1_2_3,Tcell (CD4)
F-2700,all,173,90,3009,7045,35,39817,0,0,0,0,0,F,59,Secretory cell,42,28,4,4,4_1_1,ClubEpi
F-2704,all,39,23,2551,6950,27,74837,0,0,0,0,0,F,5,CD4+ T cell,42,23,3,3,3_6,SCMF
F-2705,all,56,20,3283,6840,28,40455,0,0,0,0,0,F,18,Secondary crest myofibroblast,53,20,3,3,3_2,SMC
F-2706,all,81,40,2551,6514,23,56427,0,0,0,0,0,F,7,CD4+ T cell,58,41,1,1,1_4_1,AlveolarFib
F-2707,all,95,43,2385,6475,12,44954,0,0,0,0,0,F,8,Proliferative mesenchymal progenitor cell,64,43,3,3,3_3,AdventitialFib
F-2708,all,18,14,2150,5795,26,37000,0,0,0,0,0,F,5,Alveolar fibroblast 1,35,14,1,1,1_2_3,Tcell (CD4)
F-2709,all,64,31,2360,6657,36,34558,0,0,0,0,0,F,8,Ciliated cell,57,32,1,1,1_6_2,Neutrophil
F-2710,all,78,39,1980,6576,30,45749,0,0,0,0,0,F,9,CD8+ T cell,61,40,2,2,2_2,InflamMac
F-2711,all,98,49,2036,5836,26,94229,0,0,0,0,0,F,13,Alveolar fibroblast 1,62,45,1,1,1_4_1,AlveolarFib
F-2712,all,156,60,2748,7100,40,30131,0,0,0,0,0,F,62,Secretory cell,56,42,4,4,4_1_2,CiliatedEpi
F-2715,all,13,8,3537,6203,19,19169,0,0,0,0,0,F,2,Alveolar fibroblast 1,35,9,1,1,1_4_1,AlveolarFib
F-2716,all,151,49,3076,6040,22,67285,0,0,0,0,0,F,17,Alveolar type 1 cell,49,27,1,1,1_4_1,AlveolarFib
F-2717,all,126,76,3278,7074,39,25198,0,0,0,0,0,F,30,Endothelial progenitor cell,45,37,4,4,4_1_1,CiliatedEpi
F-2718,all,388,92,3544,6905,21,111286,0,0,0,0,0,F,278,Ciliated cell,49,14,4,4,4_2,ClubEpi
F-2720,all,457,112,3275,6995,24,104189,0,0,0,0,0,F,217,Secretory cell,47,37,4,4,4_1_1,CiliatedEpi
F-2721,all,413,120,2759,7043,28,96538,0,0,0,0,0,F,201,Ciliated cell,43,21,4,4,4_1_2,ClubEpi
F-2722,all,117,45,3577,6788,30,81918,0,0,0,0,0,F,23,Alveolar fibroblast 2,50,28,3,3,3_3,AdventitialFib
F-2723,all,42,23,3305,6799,13,52454,0,0,0,0,0,F,12,Airway smooth muscle cell,43,24,3,3,3_1,SMC
F-2726,all,75,39,3201,6898,25,38357,0,0,0,0,0,F,14,Capillary 1 cell,52,39,3,3,3_3,AdventitialFib
F-2727,all,23,14,2527,6419,6,14729,0,0,0,0,0,F,3,Mesothelial cell,39,14,3,3,3_3,AdventitialFib
F-2729,all,135,43,2842,6956,22,88417,0,0,0,0,0,F,79,Arterial endothelial cell,64,43,4,4,4_2,CiliatedEpi
F-2730,all,32,17,2783,5730,21,19395,0,0,0,0,0,F,6,Alveolar fibroblast 1,43,17,6,6,6,AT1
F-2732,all,96,37,3346,6404,31,47600,0,0,0,0,0,F,5,B cell,60,36,1,1,1_5_2,AlveolarFib
F-2733,all,101,42,2509,6456,11,48952,0,0,0,0,0,F,12,Mesothelial cell,65,40,3,3,3_3,AdventitialFib
F-2741,all,20,11,2456,6962,32,35329,0,0,0,0,0,F,10,Secondary crest myofibroblast,38,11,3,3,3_2,SMC
F-2742,all,28,19,2823,6856,32,49238,0,0,0,0,0,F,5,CD4+ T cell,38,20,3,3,3_2,SMC
F-2743,all,108,49,3031,6441,28,65673,0,0,0,0,0,F,9,CD4+ T cell,50,37,1,1,1_4_1,AlveolarFib
F-2744,all,423,137,1837,7262,29,108956,0,0,0,0,0,F,134,Arterial endothelial cell,42,37,4,4,4_1_1,CiliatedEpi
F-2745,all,26,15,2210,6943,19,53985,0,0,0,0,0,F,6,Sox9+/Id2+ epithelial cell,40,16,3,3,3_2,SMC
F-2747,all,78,35,2426,5740,26,83813,0,0,0,0,0,F,3,CD4+ T cell,58,35,1,1,1_2_1,Tcell (CD4)
F-2748,all,18,10,2341,6936,9,30313,0,0,0,0,0,F,5,Secondary crest myofibroblast,34,10,3,3,3_6,SCMF
F-2750,all,58,34,3281,6510,38,19715,0,0,0,0,0,F,6,Alveolar type 1 cell,56,35,1,1,1_4_1,AlveolarFib
F-2751,all,151,59,2327,7085,27,72335,0,0,0,0,0,F,62,Ciliated cell,66,48,4,4,4_1_2,CiliatedEpi
F-2752,all,285,95,3221,7001,26,84689,0,0,0,0,0,F,91,Ciliated cell,49,35,4,4,4_1_2,CiliatedEpi
F-2753,all,81,34,2975,6590,8,38315,0,0,0,0,0,F,21,Mesothelial cell,56,34,3,3,3_3,AdventitialFib
F-2754,all,76,32,3705,6891,23,48788,0,0,0,0,0,F,41,Ciliated cell,46,32,4,4,4_2,CiliatedEpi
F-2755,all,306,79,2699,7014,20,103244,0,0,0,0,0,F,181,Arterial endothelial cell,46,36,4,4,4_2,CiliatedEpi
F-2756,all,266,80,2950,7008,25,99941,0,0,0,0,0,F,119,Endothelial progenitor cell,52,30,4,4,4_1_2,ClubEpi
F-2758,all,39,24,2487,6704,39,21181,0,0,0,0,0,F,4,Inflammatory monocyte,42,24,1,1,1_2_3,Tcell (CD4)
F-2759,all,29,22,3227,6822,23,36064,0,0,0,0,0,F,10,Vascular smooth muscle cell,37,23,3,3,3_2,SMC
F-2760,all,79,31,3626,6880,26,32301,0,0,0,0,0,F,46,B cell,47,31,4,4,4_2,CiliatedEpi
F-2761,all,49,32,2213,7002,33,24769,0,0,0,0,0,F,3,Mesothelial cell,49,32,3,3,3_3,AdventitialFib
F-2765,all,116,44,2083,7139,17,35108,0,0,0,0,0,F,71,Endothelial progenitor cell,51,23,4,4,4_2,ClubEpi
F-2768,all,68,30,3072,6877,33,73282,0,0,0,0,0,F,36,Inflammatory monocyte,55,30,3,3,3_2,SMC
F-2771,all,57,27,2797,6847,21,87970,0,0,0,0,0,F,12,Airway smooth muscle cell,55,28,3,3,3_2,SMC
F-2773,all,95,44,2818,6770,25,45986,0,0,0,0,0,F,7,Mesothelial cell,61,43,3,3,3_3,AdventitialFib
F-2774,all,141,57,1996,7116,23,72377,0,0,0,0,0,F,65,Ciliated cell,67,56,4,4,4_1_2,CiliatedEpi
F-2779,all,29,16,2864,6136,10,27932,0,0,0,0,0,F,4,Alveolar type 1 cell,39,16,6,6,6,AT1
F-2780,all,65,31,3365,6377,31,22571,0,0,0,0,0,F,3,CD4+ T cell,57,31,1,1,1_2_1,Tcell (CD4)
F-2781,all,70,35,2126,5817,25,57637,0,0,0,0,0,F,18,Alveolar type 1 cell,52,35,6,6,6,AT1
F-2785,all,9,6,3236,6773,12,19185,0,0,0,0,0,F,4,CD4+ T cell,28,7,3,3,3_2,SMC
F-2787,all,32,19,2568,5761,25,37536,0,0,0,0,0,F,4,CD8+ T cell,44,20,2,2,2_2,InflamMac
F-2788,all,71,34,2804,6738,19,44669,0,0,0,0,0,F,16,Proliferative mesenchymal progenitor cell,55,34,3,3,3_3,AdventitialFib
F-2789,all,80,40,3544,6412,14,51455,0,0,0,0,0,F,7,Capillary 2 cell,60,41,3,3,3_5,SMC
F-2792,all,84,22,2190,7078,9,15098,0,0,0,0,0,F,70,Endothelial progenitor cell,45,21,4,4,4_2,CiliatedEpi
F-2794,all,294,75,3181,6951,16,68425,0,0,0,0,0,F,168,Ciliated cell,50,40,4,4,4_2,CiliatedEpi
F-2795,all,44,29,3029,7079,41,11350,0,0,0,0,0,F,9,Innate lymphoid cell,41,28,4,4,4_1_3,CiliatedEpi
F-2797,all,18,12,3036,5842,10,22391,0,0,0,0,0,F,3,Alveolar fibroblast 1,40,13,3,3,3_5,SMC
F-2799,all,100,36,3061,6012,25,60533,0,0,0,0,0,F,12,CD8+ T cell,60,36,1,1,1_2_1,Tcell (CD4)
F-2800,all,17,12,1947,6070,14,24942,0,0,0,0,0,F,4,B cell,35,12,9,9,9,Bcell
F-2801,all,38,23,3189,6774,27,37717,0,0,0,0,0,F,7,Innate lymphoid cell,42,23,3,3,3_4,AdventitialFib
F-2802,all,184,52,3069,6243,23,92545,0,0,0,0,0,F,19,Inflammatory monocyte,56,32,1,1,1_2_3,Tcell (CD4)
F-2804,all,177,67,2359,6605,33,79146,0,0,0,0,0,F,27,Proliferative mesenchymal progenitor cell,60,49,3,3,3_3,AdventitialFib
F-2805,all,106,46,3412,6715,12,66608,0,0,0,0,0,F,14,Secondary crest myofibroblast,64,43,3,3,3_1,SMC
F-2806,all,197,81,3065,7051,36,51830,0,0,0,0,0,F,73,Venous endothelial cell,52,38,4,4,4_1_1,ClubEpi
F-2807,all,75,36,1946,7114,24,61986,0,0,0,0,0,F,38,Alveolar fibroblast 1,54,35,4,4,4_1_2,CiliatedEpi
F-2808,all,143,53,3450,6970,23,54842,0,0,0,0,0,F,54,Ciliated cell,66,51,4,4,4_1_2,CiliatedEpi
F-2809,all,119,53,2104,7184,36,29122,0,0,0,0,0,F,48,Ciliated cell,64,52,4,4,4_1_2,CiliatedEpi
F-2811,all,52,20,2443,7013,16,24948,0,0,0,0,0,F,31,Ciliated cell,42,19,4,4,4_2,CiliatedEpi
F-2812,all,294,95,3698,6934,21,96381,0,0,0,0,0,F,171,Arterial endothelial cell,50,42,4,4,4_2,CiliatedEpi
F-2813,all,86,48,2161,5842,22,71009,0,0,0,0,0,F,12,Alveolar type 1 cell,62,48,6,6,6,AT1
F-2814,all,146,65,3756,6901,23,52832,0,0,0,0,0,F,69,Ciliated cell,68,57,4,4,4_1_2,CiliatedEpi
F-2815,all,15,7,2988,6626,7,20346,0,0,0,0,0,F,6,Proliferative mesenchymal progenitor cell,33,7,3,3,3_3,AdventitialFib
F-2817,all,21,16,3190,6805,31,21911,0,0,0,0,0,F,4,CD4+ T cell,39,16,1,1,1_2_1,Tcell (CD4)
F-2818,all,273,101,3634,6946,26,113630,0,0,0,0,0,F,115,Arterial endothelial cell,42,21,4,4,4_1_2,ClubEpi
F-2820,all,97,36,2930,6240,25,93657,0,0,0,0,0,F,8,CD4+ T cell,60,36,3,3,3_5,SMC
F-2821,all,122,67,2850,7077,39,25467,0,0,0,0,0,F,51,Venous endothelial cell,41,24,4,4,4_1_2,ClubEpi
F-2822,all,29,23,3674,6873,32,41588,0,0,0,0,0,F,10,CD4+ T cell,33,23,3,3,3_4,AdventitialFib
F-2824,all,55,30,2422,6440,14,29449,0,0,0,0,0,F,5,Alveolar fibroblast 2,54,30,3,3,3_3,AdventitialFib
F-2825,all,232,70,2098,6532,30,77011,0,0,0,0,0,F,13,Ciliated cell,49,31,1,1,1_2_1,Tcell (CD4)
