orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
B-916,all,14,10,1618,5392,19,66522,0,0,0,0,0,B,2,Endothelial progenitor cell,33,12,2,2,2_1,Capillary
B-918,all,76,10,764,3821,17,71737,0,0,0,0,0,B,69,Alveolar type 2 cell,52,10,1,1,1_1,AT2
B-920,all,18,14,1797,4971,5,26342,0,0,0,0,0,B,2,CD8+ T cell,38,15,2,2,2_2,InflamMac
B-922,all,72,42,1638,4072,19,127399,107,107,0,1,0,B,17,B cell,54,42,7,7,7_2,PatrolMac
B-925,all,30,19,1479,3901,34,58580,0,0,0,0,0,B,4,Pericyte,38,19,5,5,5_1,Pericyte
B-926,all,17,10,797,4028,17,58428,0,0,0,0,0,B,2,Endothelial progenitor cell,34,10,2,2,2_3,Vein
B-928,all,61,27,740,4533,30,91919,0,0,0,0,0,B,13,B cell,53,28,2,2,2_2,InflamMac
B-933,all,35,24,442,4992,13,60796,0,0,0,0,0,B,5,Alveolar fibroblast 1,40,25,2,2,2_4,Artery
B-935,all,18,14,1041,4773,21,72284,0,0,0,0,0,B,6,Arterial endothelial cell,41,17,2,2,2_4,Artery
B-941,all,13,11,1581,3834,16,35101,0,0,0,0,0,B,3,Inflammatory monocyte,31,12,3,3,3_5,SMC
B-943,all,53,24,1349,5076,10,57729,0,0,0,0,0,B,3,Inflammatory monocyte,51,24,1,1,1_5_2,AlveolarFib
B-945,all,18,11,191,3920,18,79204,0,0,0,0,0,B,2,Endothelial progenitor cell,38,11,2,2,2_1,Capillary
B-946,all,76,34,776,5275,26,102791,0,0,0,0,0,B,5,Alveolar type 2 cell,57,35,2,2,2_2,InflamMac
B-947,all,22,7,883,5065,29,41916,0,0,0,0,0,B,5,Sox9+/Id2+ epithelial cell,43,7,6,6,6,AT1
B-948,all,90,30,1817,5184,23,145367,0,0,0,0,0,B,52,Pericyte,55,30,5,5,5_1,Pericyte
B-949,all,35,11,1611,5608,26,55846,0,0,0,0,0,B,26,Alveolar type 2 cell,44,11,1,1,1_3,AT2
B-951,all,23,4,1743,5280,5,17599,0,0,0,0,0,B,23,Alveolar type 2 cell,44,4,1,1,1_3,AT2
B-953,all,6,5,1856,5248,5,10878,0,0,0,0,0,B,3,Arterial endothelial cell,21,7,2,2,2_4,Artery
B-956,all,24,16,148,5265,16,51920,0,0,0,0,0,B,2,Natural killer cell,43,17,1,1,1_6_2,Neutrophil
B-958,all,42,26,1668,5044,19,94364,0,0,0,0,0,B,11,Inflammatory monocyte,44,25,2,2,2_1,Capillary
B-960,all,55,17,743,3862,24,80492,0,0,0,0,0,B,35,Alveolar type 2 cell,52,18,2,2,2_1,Capillary
B-961,all,56,11,1858,4024,26,74832,0,0,0,0,0,B,40,Sox9+/Id2+ epithelial cell,51,11,1,1,1_3,AT2
B-963,all,48,14,1492,5507,26,71083,118,0,118,0,1,B,23,Sox9+/Id2+ epithelial cell,48,14,1,1,1_1,AT2
B-966,all,31,17,667,4112,36,55961,0,0,0,0,0,B,7,Alveolar macrophage,41,17,8,8,8_1,AlveolarMac
B-974,all,27,16,1122,4886,10,55565,0,0,0,0,0,B,3,Capillary 2 cell,46,16,2,2,2_1,Capillary
B-975,all,50,25,91,4203,16,76135,0,0,0,0,0,B,9,Alveolar type 1 cell,49,25,6,6,6,AT1
B-980,all,17,13,1479,5111,34,45902,0,0,0,0,0,B,5,Pericyte,36,13,5,5,5_1,Pericyte
B-984,all,18,16,1524,5262,17,58822,0,0,0,0,0,B,4,B cell,37,16,9,9,9,Bcell
B-985,all,18,15,665,4890,30,48678,0,0,0,0,0,B,5,Alveolar type 2 cell,37,15,1,1,1_3,AT2
B-986,all,13,6,1902,5721,9,28741,0,0,0,0,0,B,5,Alveolar type 2 cell,39,6,1,1,1_1,AT2
B-988,all,14,3,901,5036,31,24699,0,0,0,0,0,B,3,Alveolar type 1 cell,40,3,6,6,6,AT1
B-991,all,27,19,1003,5094,24,99384,0,0,0,0,0,B,10,Pericyte,41,19,5,5,5_1,Pericyte
B-992,all,33,20,468,3870,29,95278,0,0,0,0,0,B,3,CD8+ T cell,40,20,7,7,7_2,PatrolMac
B-993,all,16,11,4,4567,27,28239,0,0,0,0,0,B,5,Interstitial macrophage,36,11,8,8,8_2,InterstitialMac
B-994,all,22,14,1720,4942,25,62416,0,0,0,0,0,B,11,Venous endothelial cell,45,15,1,1,1_5_1,LymphaticEndo
B-995,all,32,19,1751,5186,19,86561,0,0,0,0,0,B,5,Capillary 1 cell,38,18,2,2,2_1,Capillary
B-996,all,21,8,1460,5509,16,39805,0,0,0,0,0,B,14,Sox9+/Id2+ epithelial cell,43,8,1,1,1_1,AT2
B-997,all,27,16,369,4378,10,28503,0,0,0,0,0,B,14,Alveolar fibroblast 1,39,17,2,2,2_4,Artery
B-998,all,19,12,699,4293,14,36167,0,0,0,0,0,B,2,Arterial endothelial cell,38,12,2,2,2_4,Artery
B-1001,all,8,5,8,4122,37,22630,0,0,0,0,0,B,4,Pericyte,24,7,5,5,5_1,Pericyte
B-1002,all,14,8,1608,5320,16,33192,0,0,0,0,0,B,6,Pericyte,29,8,5,5,5_1,Pericyte
B-1005,all,20,14,189,5547,27,59433,0,0,0,0,0,B,7,Capillary 1 cell,39,14,6,6,6,AT1
B-1006,all,40,22,1853,5179,21,53574,0,0,0,0,0,B,19,Alveolar type 2 cell,42,22,3,3,3_4,AdventitialFib
B-1007,all,33,24,126,5408,10,101211,0,0,0,0,0,B,5,Venous endothelial cell,39,26,2,2,2_3,Vein
B-1011,all,16,14,1686,4949,26,40979,0,0,0,0,0,B,5,Interstitial macrophage,33,14,8,8,8_2,InterstitialMac
B-1013,all,10,7,1150,4647,21,19934,0,0,0,0,0,B,3,Alveolar type 1 cell,32,7,6,6,6,AT1
B-1017,all,19,7,1916,5401,35,49599,0,0,0,0,0,B,11,Sox9+/Id2+ epithelial cell,42,7,1,1,1_1,AT2
B-1020,all,29,19,720,5673,10,34540,0,0,0,0,0,B,5,Alveolar fibroblast 1,42,20,3,3,3_1,SMC
B-1024,all,28,19,746,5050,25,74761,0,0,0,0,0,B,5,Alveolar fibroblast 1,39,20,3,3,3_1,SMC
B-1025,all,34,23,197,5429,20,78030,0,0,0,0,0,B,8,Vascular smooth muscle cell,38,23,5,5,5_1,Pericyte
B-1026,all,35,6,1868,5657,12,48479,0,0,0,0,0,B,32,Alveolar type 2 cell,45,6,1,1,1_3,AT2
B-1027,all,28,16,1867,5214,18,49742,0,0,0,0,0,B,8,Alveolar type 2 cell,44,16,1,1,1_3,AT2
B-1029,all,12,8,575,4013,14,46185,0,0,0,0,0,B,3,B cell,28,8,9,9,9,Bcell
B-1031,all,56,26,1844,5374,25,133543,0,0,0,0,0,B,13,Vascular smooth muscle cell,54,26,3,3,3_6,SCMF
B-1032,all,38,19,37,5264,16,90515,0,0,0,0,0,B,3,B cell,46,20,2,2,2_2,InflamMac
B-1037,all,34,20,1465,3802,20,66686,0,0,0,0,0,B,4,Capillary 2 cell,43,20,8,8,8_2,InterstitialMac
B-1038,all,23,14,328,5152,10,36875,0,0,0,0,0,B,8,Venous endothelial cell,42,14,2,2,2_3,Vein
B-1042,all,86,43,736,5552,24,135137,0,0,0,0,0,B,15,Capillary 1 cell,60,43,3,3,3_2,SMC
B-1047,all,24,11,1564,5575,25,54550,0,0,0,0,0,B,12,Sox9+/Id2+ epithelial cell,45,11,1,1,1_1,AT2
B-1049,all,17,8,1728,4868,21,47898,0,0,0,0,0,B,8,Alveolar fibroblast 1,39,9,3,3,3_1,SMC
B-1050,all,16,11,283,5008,24,63777,0,0,0,0,0,B,2,CD8+ T cell,40,12,2,2,2_2,InflamMac
B-1052,all,31,17,1667,4083,27,60496,0,0,0,0,0,B,8,Alveolar fibroblast 1,42,18,2,2,2_4,Artery
B-1054,all,39,23,1741,4903,28,79886,0,0,0,0,0,B,18,T regulatory cell,41,24,3,3,3_1,SMC
B-1058,all,10,8,51,4015,26,46668,0,0,0,0,0,B,2,B cell,27,8,9,9,9,Bcell
B-1059,all,15,14,731,5171,30,38786,0,0,0,0,0,B,4,Mesothelial cell,31,14,3,3,3_4,AdventitialFib
B-1062,all,30,22,774,5078,27,62225,0,0,0,0,0,B,11,Sox9+/Id2+ epithelial cell,36,22,8,8,8_1,AlveolarMac
B-1065,all,8,8,1668,5602,41,10804,0,0,0,0,0,B,3,Pericyte,25,9,5,5,5_1,Pericyte
B-1066,all,33,22,1176,4464,30,65928,0,0,0,0,0,B,6,Alveolar macrophage,39,22,8,8,8_1,AlveolarMac
B-1068,all,26,15,1642,4956,34,53355,0,0,0,0,0,B,3,Arterial endothelial cell,40,17,2,2,2_4,Artery
B-1069,all,12,7,1813,5703,23,88468,0,0,0,0,0,B,2,CD4+ T cell,30,8,1,1,1_6_2,Neutrophil
B-1075,all,9,6,1726,5162,38,10956,0,0,0,0,0,B,2,Natural killer cell,33,7,2,2,2_2,InflamMac
B-1082,all,30,13,1134,4855,9,26806,0,0,0,0,0,B,4,Alveolar type 1 cell,42,13,6,6,6,AT1
B-1083,all,6,3,1485,4280,6,6022,0,0,0,0,0,B,4,Sox9+/Id2+ epithelial cell,34,4,1,1,1_1,AT2
B-1086,all,32,21,2657,333,33,67166,0,0,0,0,0,B,8,Alveolar fibroblast 1,40,22,1,1,1_5_1,LymphaticEndo
B-1087,all,7,4,2031,434,14,43002,0,0,0,0,0,B,5,Secondary crest myofibroblast,21,7,3,3,3_1,SMC
B-1088,all,23,6,2617,1310,39,28819,0,0,0,0,0,B,20,Sox9+/Id2+ epithelial cell,44,6,1,1,1_1,AT2
B-1090,all,13,7,3585,1331,34,30301,0,0,0,0,0,B,2,Arterial endothelial cell,35,8,2,2,2_4,Artery
B-1091,all,37,22,2160,495,23,108485,0,0,0,0,0,B,11,Alveolar type 1 cell,42,23,1,1,1_5_1,LymphaticEndo
B-1092,all,46,26,2972,887,26,78948,0,0,0,0,0,B,10,CD8+ T cell,48,27,2,2,2_2,InflamMac
B-1093,all,22,14,1961,605,25,68720,0,0,0,0,0,B,8,Alveolar type 1 cell,43,14,6,6,6,AT1
B-1094,all,16,12,3634,209,24,80890,0,0,0,0,0,B,4,Arterial endothelial cell,35,14,2,2,2_4,Artery
B-1096,all,11,6,2011,703,6,20776,0,0,0,0,0,B,2,Sox9+/Id2+ epithelial cell,33,7,2,2,2_1,Capillary
B-1098,all,17,11,3111,918,32,67715,0,0,0,0,0,B,6,B cell,34,11,9,9,9,Bcell
B-1099,all,9,9,3467,286,8,28401,0,0,0,0,0,B,2,Alveolar fibroblast 1,29,10,2,2,2_4,Artery
B-1100,all,32,18,2769,409,19,56179,0,0,0,0,0,B,13,Arterial endothelial cell,41,18,2,2,2_4,Artery
B-1101,all,26,15,2839,968,34,36421,0,0,0,0,0,B,2,Capillary 1 cell,45,15,2,2,2_3,Vein
B-1103,all,68,25,1948,1708,21,85459,0,0,0,0,0,B,21,Alveolar fibroblast 1,50,26,3,3,3_1,SMC
B-1104,all,56,21,2898,1883,14,71693,0,0,0,0,0,B,14,Alveolar type 1 cell,53,21,6,6,6,AT1
B-1105,all,55,16,3561,440,17,66052,0,0,0,0,0,B,8,Alveolar type 1 cell,51,16,6,6,6,AT1
B-1106,all,15,11,3056,1637,16,71131,0,0,0,0,0,B,7,Inflammatory monocyte,35,13,2,2,2_5,DC
B-1109,all,44,26,2764,276,15,84005,0,0,0,0,0,B,6,Alveolar fibroblast 1,45,25,1,1,1_5_1,LymphaticEndo
B-1110,all,24,17,2829,1425,26,73665,0,0,0,0,0,B,2,B cell,44,17,2,2,2_6,pDC
B-1111,all,65,15,2541,159,31,57589,0,0,0,0,0,B,54,Alveolar type 2 cell,52,16,3,3,3_5,SMC
B-1112,all,112,22,2194,1942,19,96992,0,0,0,0,0,B,87,Alveolar type 2 cell,47,10,1,1,1_1,AT2
B-1114,all,54,29,2997,266,19,103325,378,51,327,0.1349206,0.8650794,B,4,Neutrophil,54,30,1,1,1_4_1,AlveolarFib
B-1116,all,22,12,2257,1042,23,50676,0,0,0,0,0,B,12,Pericyte,41,12,5,5,5_1,Pericyte
B-1118,all,11,6,2305,546,27,45446,53,53,0,1,0,B,4,Alveolar fibroblast 1,27,6,8,8,8_1,AlveolarMac
B-1119,all,51,24,2564,1071,23,81673,0,0,0,0,0,B,13,T regulatory cell,51,24,7,7,7_4,PatrolMac
B-1121,all,30,14,2339,275,34,48920,0,0,0,0,0,B,6,Capillary 1 cell,43,14,2,2,2_1,Capillary
B-1122,all,7,7,2174,697,31,40686,0,0,0,0,0,B,2,Alveolar type 1 cell,23,10,6,6,6,AT1
B-1124,all,16,11,2985,1278,38,27424,0,0,0,0,0,B,4,B cell,36,12,3,3,3_5,SMC
B-1125,all,45,9,3012,890,29,78222,0,0,0,0,0,B,41,Alveolar type 2 cell,47,9,1,1,1_1,AT2
B-1127,all,6,5,3344,1606,32,54364,0,0,0,0,0,B,3,Inflammatory monocyte,22,8,5,5,5_3,Pericyte
B-1129,all,20,14,3087,13,18,58641,0,0,0,0,0,B,7,Capillary 2 cell,41,15,2,2,2_2,InflamMac
B-1131,all,64,23,2947,1269,20,78235,0,0,0,0,0,B,16,Alveolar type 1 cell,54,23,6,6,6,AT1
B-1132,all,6,6,2170,728,26,39651,0,0,0,0,0,B,2,Pericyte,20,9,5,5,5_1,Pericyte
B-1135,all,29,8,2978,138,25,72036,0,0,0,0,0,B,24,Alveolar type 2 cell,43,8,1,1,1_3,AT2
B-1136,all,49,28,2861,666,9,81343,0,0,0,0,0,B,15,B cell,49,28,5,5,5_3,Pericyte
B-1138,all,68,15,3237,1531,19,85572,0,0,0,0,0,B,12,Alveolar fibroblast 1,52,15,6,6,6,AT1
B-1141,all,15,13,2757,1144,36,42984,0,0,0,0,0,B,3,Arterial endothelial cell,40,15,2,2,2_4,Artery
B-1143,all,9,5,3586,587,38,31099,0,0,0,0,0,B,4,B cell,23,6,9,9,9,Bcell
B-1144,all,63,30,3011,110,22,84495,0,0,0,0,0,B,34,Pericyte,56,31,3,3,3_1,SMC
B-1145,all,15,10,3296,1688,12,65673,0,0,0,0,0,B,3,Sox9+/Id2+ epithelial cell,38,11,2,2,2_3,Vein
B-1148,all,29,9,2574,535,29,30445,0,0,0,0,0,B,22,Alveolar type 2 cell,42,9,1,1,1_1,AT2
B-1149,all,8,6,3216,868,36,52684,0,0,0,0,0,B,2,Innate lymphoid cell,29,7,6,6,6,AT1
B-1150,all,49,28,2930,451,16,90259,0,0,0,0,0,B,14,Pericyte,49,28,5,5,5_1,Pericyte
B-1154,all,8,6,2461,695,28,12068,0,0,0,0,0,B,2,Sox9+/Id2+ epithelial cell,25,7,3,3,3_6,SCMF
B-1155,all,27,16,3346,458,13,37245,0,0,0,0,0,B,9,Alveolar macrophage,41,16,8,8,8_1,AlveolarMac
B-1158,all,13,10,2003,95,20,74712,0,0,0,0,0,B,5,Alveolar fibroblast 1,27,10,1,1,1_5_4,pDC
B-1162,all,66,31,2402,1118,28,108229,0,0,0,0,0,B,9,B cell,55,31,9,9,9,Bcell
B-1165,all,29,7,2253,159,37,32621,0,0,0,0,0,B,21,Sox9+/Id2+ epithelial cell,45,7,1,1,1_1,AT2
B-1166,all,20,14,3420,675,22,91459,0,0,0,0,0,B,7,Pericyte,40,14,5,5,5_1,Pericyte
B-1168,all,30,20,3009,1788,31,69659,0,0,0,0,0,B,8,Alveolar type 1 cell,40,20,9,9,9,Bcell
B-1170,all,49,10,2065,412,21,87803,0,0,0,0,0,B,44,Alveolar type 2 cell,48,10,1,1,1_3,AT2
B-1174,all,28,20,2754,454,17,80383,0,0,0,0,0,B,9,Alveolar fibroblast 1,42,20,1,1,1_5_2,AlveolarFib
B-1175,all,9,5,2216,440,13,38369,0,0,0,0,0,B,5,Alveolar fibroblast 1,29,6,3,3,3_1,SMC
B-1176,all,17,9,3138,961,22,52186,1299,0,1299,0,1,B,2,B cell,29,9,9,9,9,Bcell
B-1177,all,51,21,2984,1033,21,111183,0,0,0,0,0,B,11,Capillary 1 cell,48,20,2,2,2_1,Capillary
B-1180,all,37,22,2579,217,17,80405,0,0,0,0,0,B,3,Capillary 1 cell,41,23,2,2,2_1,Capillary
B-1182,all,7,4,2498,836,10,11131,0,0,0,0,0,B,7,Pericyte,26,6,5,5,5_3,Pericyte
B-1184,all,16,8,2990,1607,34,61246,0,0,0,0,0,B,2,B cell,32,8,9,9,9,Bcell
B-1187,all,97,29,2946,214,25,132163,0,0,0,0,0,B,24,B cell,54,26,9,9,9,Bcell
B-1188,all,8,5,2319,318,12,23387,0,0,0,0,0,B,5,Alveolar fibroblast 1,28,6,1,1,1_4_3,AlveolarFib
B-1189,all,20,6,2250,589,36,41384,0,0,0,0,0,B,17,Alveolar type 2 cell,42,6,1,1,1_1,AT2
B-1193,all,25,13,2995,1669,26,87314,0,0,0,0,0,B,8,Capillary 1 cell,41,13,2,2,2_1,Capillary
B-1194,all,25,11,2394,575,19,71512,0,0,0,0,0,B,5,Capillary 1 cell,46,12,2,2,2_1,Capillary
B-1197,all,7,3,3255,1838,28,17405,0,0,0,0,0,B,6,Alveolar type 2 cell,33,5,1,1,1_1,AT2
B-1203,all,19,15,3538,591,37,64156,0,0,0,0,0,B,2,Mast cell,38,15,7,7,7_2,PatrolMac
B-1205,all,55,23,2815,1694,10,53793,0,0,0,0,0,B,24,Alveolar fibroblast 1,53,24,3,3,3_1,SMC
B-1206,all,50,25,2578,133,35,42947,0,0,0,0,0,B,25,Alveolar type 2 cell,49,25,1,1,1_3,AT2
B-1207,all,19,15,2856,1582,21,71543,0,0,0,0,0,B,4,B cell,37,15,7,7,7_2,PatrolMac
B-1208,all,14,7,2018,624,14,60873,0,0,0,0,0,B,7,Pericyte,30,7,5,5,5_1,Pericyte
B-1210,all,46,24,2903,130,18,89776,0,0,0,0,0,B,5,Inflammatory monocyte,46,24,3,3,3_6,SCMF
B-1213,all,14,11,3521,1410,27,32995,0,0,0,0,0,B,3,B cell,30,11,9,9,9,Bcell
B-1216,all,24,13,2373,973,13,53883,0,0,0,0,0,B,2,Arterial endothelial cell,43,13,2,2,2_4,Artery
B-1218,all,22,11,3353,1510,12,38136,0,0,0,0,0,B,5,Alveolar type 1 cell,42,11,6,6,6,AT1
B-1219,all,31,18,3296,1473,16,71713,0,0,0,0,0,B,8,Alveolar type 1 cell,43,18,6,6,6,AT1
B-1221,all,31,11,3600,542,29,74792,0,0,0,0,0,B,17,Alveolar type 2 cell,43,11,1,1,1_1,AT2
B-1227,all,7,5,3450,325,15,22010,0,0,0,0,0,B,3,Capillary 1 cell,29,7,2,2,2_3,Vein
B-1228,all,77,15,2010,212,30,93123,0,0,0,0,0,B,68,Alveolar type 2 cell,54,16,3,3,3_1,SMC
B-1235,all,39,8,1954,139,34,60987,0,0,0,0,0,B,33,Alveolar type 2 cell,46,8,1,1,1_3,AT2
B-1236,all,24,12,2281,917,19,43433,0,0,0,0,0,B,4,Alveolar fibroblast 1,41,13,2,2,2_4,Artery
B-1238,all,33,7,2488,701,35,36713,0,0,0,0,0,B,3,Endothelial progenitor cell,44,8,1,1,1_6_2,Neutrophil
B-1239,all,80,40,2170,1057,13,84855,106,0,106,0,1,B,18,Alveolar fibroblast 1,55,39,2,2,2_1,Capillary
B-1243,all,12,9,2531,1057,9,23714,114,0,114,0,1,B,4,Alveolar fibroblast 1,33,10,1,1,1_5_1,LymphaticEndo
B-1248,all,23,14,3084,861,16,119862,0,0,0,0,0,B,10,Alveolar fibroblast 1,43,15,3,3,3_1,SMC
B-1249,all,40,23,2581,718,12,65868,0,0,0,0,0,B,3,B cell,43,23,9,9,9,Bcell
B-1250,all,17,9,2295,329,9,24976,0,0,0,0,0,B,7,Alveolar fibroblast 1,37,10,2,2,2_4,Artery
B-1251,all,29,17,2198,381,25,79940,673,0,673,0,1,B,9,Alveolar fibroblast 1,40,18,3,3,3_1,SMC
B-1252,all,44,24,2183,947,21,90716,0,0,0,0,0,B,3,Mast cell,45,24,7,7,7_4,PatrolMac
B-1254,all,27,15,3466,190,28,50381,0,0,0,0,0,B,13,Alveolar type 2 cell,44,15,1,1,1_1,AT2
B-1256,all,45,29,2550,1376,27,77151,0,0,0,0,0,B,9,B cell,45,29,2,2,2_1,Capillary
B-1258,all,49,20,2909,1922,27,56177,0,0,0,0,0,B,3,Alveolar type 1 cell,49,20,6,6,6,AT1
B-1259,all,25,13,2539,1283,14,29234,0,0,0,0,0,B,11,Pericyte,46,13,5,5,5_1,Pericyte
B-1260,all,24,16,2390,430,27,59409,0,0,0,0,0,B,2,Endothelial progenitor cell,39,18,2,2,2_1,Capillary
B-1262,all,11,10,2415,453,35,39585,0,0,0,0,0,B,5,Alveolar fibroblast 1,29,11,2,2,2_1,Capillary
B-1263,all,26,14,2327,184,35,50523,0,0,0,0,0,B,7,Capillary 1 cell,45,14,2,2,2_1,Capillary
B-1266,all,20,16,2451,625,22,46157,0,0,0,0,0,B,3,Pericyte,40,17,3,3,3_2,SMC
B-1267,all,17,6,3470,891,33,26024,0,0,0,0,0,B,3,Alveolar type 1 cell,40,6,6,6,6,AT1
B-1268,all,62,23,2246,901,27,76394,0,0,0,0,0,B,9,Arterial endothelial cell,54,23,6,6,6,AT1
B-1270,all,13,10,2122,398,19,41486,0,0,0,0,0,B,6,Pericyte,31,10,5,5,5_3,Pericyte
B-1272,all,27,13,2136,645,34,71507,0,0,0,0,0,B,7,Alveolar type 1 cell,43,13,1,1,1_5_2,AlveolarFib
B-1273,all,8,6,2344,342,10,27738,0,0,0,0,0,B,2,Alveolar type 1 cell,31,8,2,2,2_1,Capillary
B-1274,all,8,7,2286,622,40,16956,0,0,0,0,0,B,2,Capillary 1 cell,34,9,2,2,2_1,Capillary
B-1275,all,18,9,2360,627,11,28945,0,0,0,0,0,B,6,AT1/AT2,36,9,6,6,6,AT1
B-1276,all,17,9,2345,498,34,47756,0,0,0,0,0,B,2,Mast cell,34,9,7,7,7_2,PatrolMac
B-1277,all,11,9,3488,1312,22,30591,0,0,0,0,0,B,2,Alveolar fibroblast 1,33,9,1,1,1_5_2,AlveolarFib
B-1278,all,26,19,3419,1732,33,71789,0,0,0,0,0,B,5,Alveolar type 1 cell,44,20,2,2,2_1,Capillary
B-1279,all,43,12,2927,1051,18,63716,0,0,0,0,0,B,36,Alveolar type 2 cell,46,12,1,1,1_1,AT2
B-1280,all,14,10,3579,863,29,71544,0,0,0,0,0,B,3,Natural killer cell,35,12,2,2,2_5,DC
B-1281,all,30,24,2410,1186,20,92187,0,0,0,0,0,B,7,Alveolar fibroblast 1,38,26,1,1,1_5_1,LymphaticEndo
B-1282,all,36,22,2139,324,28,96667,0,0,0,0,0,B,5,Capillary 1 cell,42,21,2,2,2_1,Capillary
B-1283,all,29,18,2440,726,31,56723,0,0,0,0,0,B,3,B cell,39,18,9,9,9,Bcell
B-1284,all,11,8,3628,763,19,87758,0,0,0,0,0,B,5,Pericyte,32,8,5,5,5_1,Pericyte
B-1288,all,27,12,2620,632,8,66583,0,0,0,0,0,B,3,Alveolar fibroblast 1,40,12,3,3,3_4,AdventitialFib
B-1289,all,6,5,2215,968,8,24580,0,0,0,0,0,B,4,Alveolar fibroblast 1,25,7,5,5,5_3,Pericyte
B-1293,all,25,11,3599,804,23,92228,0,0,0,0,0,B,13,Alveolar type 2 cell,46,11,1,1,1_1,AT2
B-1295,all,21,7,2183,414,20,50077,0,0,0,0,0,B,14,Secondary crest myofibroblast,41,8,3,3,3_1,SMC
B-1296,all,13,4,2012,454,20,26682,0,0,0,0,0,B,11,Secondary crest myofibroblast,31,5,3,3,3_1,SMC
B-1298,all,20,12,2461,81,32,50692,0,0,0,0,0,B,10,Alveolar fibroblast 1,40,13,3,3,3_1,SMC
B-1299,all,10,8,2347,373,36,14565,0,0,0,0,0,B,5,Pericyte,26,8,5,5,5_3,Pericyte
B-1302,all,32,21,2505,1175,15,66666,0,0,0,0,0,B,8,Capillary 1 cell,41,21,2,2,2_1,Capillary
B-1306,all,15,10,3126,1487,31,30805,0,0,0,0,0,B,4,Capillary 1 cell,36,9,2,2,2_1,Capillary
B-1307,all,62,27,2434,929,23,94855,0,0,0,0,0,B,33,Alveolar type 2 cell,55,27,5,5,5_3,Pericyte
B-1310,all,65,18,2213,806,27,102098,0,0,0,0,0,B,52,Vascular smooth muscle cell,53,18,3,3,3_2,SMC
B-1311,all,25,9,2494,665,35,27075,0,0,0,0,0,B,6,Alveolar type 1 cell,44,9,6,6,6,AT1
B-1314,all,41,8,2121,1946,18,25685,0,0,0,0,0,B,31,Alveolar type 2 cell,46,8,1,1,1_1,AT2
B-1315,all,62,30,2449,666,25,68815,0,0,0,0,0,B,11,Capillary 1 cell,55,30,7,7,7_2,PatrolMac
B-1316,all,27,15,2701,1898,24,80989,0,0,0,0,0,B,2,Capillary 1 cell,45,14,2,2,2_1,Capillary
B-1317,all,39,24,2916,1313,22,85052,0,0,0,0,0,B,15,Alveolar type 2 cell,43,24,5,5,5_3,Pericyte
B-1319,all,9,7,2214,560,34,53238,0,0,0,0,0,B,4,Pericyte,23,7,5,5,5_1,Pericyte
B-1322,all,25,9,2563,562,29,48801,0,0,0,0,0,B,19,Alveolar type 2 cell,45,9,1,1,1_1,AT2
B-1326,all,30,9,2846,521,10,30402,0,0,0,0,0,B,25,Alveolar type 2 cell,44,9,1,1,1_3,AT2
B-1327,all,16,10,3274,1883,30,49751,0,0,0,0,0,B,6,Pericyte,35,10,5,5,5_1,Pericyte
B-1330,all,13,7,3650,556,18,79739,0,0,0,0,0,B,2,Sox9+/Id2+ epithelial cell,33,7,1,1,1_3,AT2
B-1331,all,21,3,2856,1637,22,50616,0,0,0,0,0,B,18,Alveolar type 2 cell,43,3,1,1,1_1,AT2
B-1332,all,24,18,2810,1031,21,55544,0,0,0,0,0,B,5,Alveolar fibroblast 1,39,19,1,1,1_5_1,LymphaticEndo
B-1337,all,33,19,2863,596,24,83722,0,0,0,0,0,B,11,Alveolar type 2 cell,44,19,1,1,1_3,AT2
B-1339,all,29,11,2732,345,24,78896,0,0,0,0,0,B,2,Sox9+/Id2+ epithelial cell,43,12,1,1,1_4_1,AlveolarFib
B-1341,all,24,12,2036,158,23,57088,0,0,0,0,0,B,8,Pericyte,44,12,5,5,5_1,Pericyte
B-1344,all,24,13,1951,534,27,63345,0,0,0,0,0,B,7,Alveolar type 1 cell,43,14,3,3,3_1,SMC
B-1345,all,21,12,2276,564,25,60212,0,0,0,0,0,B,10,Alveolar macrophage,37,12,8,8,8_1,AlveolarMac
B-1346,all,14,7,2505,596,38,36846,0,0,0,0,0,B,2,Arterial endothelial cell,32,8,2,2,2_4,Artery
B-1353,all,16,13,2228,483,23,64565,0,0,0,0,0,B,4,Capillary 1 cell,34,13,6,6,6,AT1
B-1357,all,43,17,2588,1276,21,100634,0,0,0,0,0,B,16,Sox9+/Id2+ epithelial cell,44,16,2,2,2_1,Capillary
B-1358,all,61,20,2216,1026,16,94911,0,0,0,0,0,B,42,Alveolar type 2 cell,54,20,1,1,1_3,AT2
B-1359,all,31,16,3237,912,22,85228,0,0,0,0,0,B,6,Capillary 2 cell,41,16,1,1,1_3,AT2
B-1362,all,30,14,2665,1356,23,92380,0,0,0,0,0,B,12,Sox9+/Id2+ epithelial cell,42,14,2,2,2_1,Capillary
B-1366,all,22,12,2864,1441,10,42576,0,0,0,0,0,B,3,Alveolar type 1 cell,39,12,6,6,6,AT1
B-1367,all,12,11,2293,375,30,41404,0,0,0,0,0,B,2,Sox9+/Id2+ epithelial cell,30,12,2,2,2_1,Capillary
